athlete_id,first_name,last_name,mp,sets,kills,errors,ta,pct,assists,digs,aces,serve_errors,block_solos,block_assists,blocks,recv_errors,points
vb_59d75a36222f,Lacey,Higgins,31,114,48,9,137,0.285,773,259,39,24,2,9,11.0,0,93.5
vb_8c05c00736c8,Meghan,Shah,13,34,22,17,108,0.046,1,60,6,10,0,4,4.0,6,30.0
vb_647a4a86ae99,Ashton,Major,32,107,220,61,457,0.348,11,68,40,33,13,38,51.0,2,292.0
vb_dad125311b1e,Mary,Patrick,27,79,91,59,275,0.116,4,52,2,3,2,8,10.0,4,99.0
vb_a6aa6c8e7329,Grace,Autry,27,98,3,1,29,0.069,111,379,26,39,0,0,0.0,28,29.0
vb_179f0c2925ea,Kennedy,Kemp,23,35,0,0,3,0.0,1,10,9,4,0,0,0.0,4,9.0
vb_4ff9e0abeb92,Mary,Hamann,24,70,64,41,219,0.105,1,13,0,0,6,30,36.0,1,85.0
vb_850c29628076,Sydney,Overweg,25,79,120,43,270,0.285,3,20,0,0,8,43,51.0,1,149.5
vb_55ea986003d3,Katherine,Adkison,32,108,251,140,730,0.152,9,121,15,21,1,15,16.0,11,274.5
vb_05bedf1210c1,Riley,Baird,3,4,1,0,2,0.5,5,1,0,1,0,0,0.0,0,1.0
vb_9b3697ce2d90,Tessa,Smith,3,4,0,0,0,0.0,4,3,0,0,0,0,0.0,0,0.0
vb_3ecde1520029,Karalyn,Osborne,1,4,2,1,5,0.2,14,3,1,1,0,1,1.0,0,3.5
vb_6bd467cccba9,Adrionne,Sharp,20,64,69,43,175,0.149,5,17,0,0,12,29,41.0,2,95.5
vb_b90282b59245,Olivia,Long,9,16,7,12,42,-0.119,0,17,6,7,0,4,4.0,0,15.0
vb_bd0321fd80ca,Sage,Pycz,13,22,10,9,52,0.019,0,21,3,7,0,1,1.0,10,13.5
vb_023376b1042d,Morgan,Bonin,25,84,78,75,380,0.008,3,47,19,35,1,12,13.0,0,104.0
vb_60f086bfd51b,Leah,Warren,17,39,46,31,137,0.109,1,12,1,0,1,10,11.0,0,53.0
vb_015dd62c4de2,Abby,Krulis,4,5,5,3,23,0.087,0,5,0,0,0,0,0.0,0,5.0
vb_255d292f10b4,Rachel,Critz,28,101,165,39,380,0.332,6,25,13,16,12,61,73.0,1,220.5
vb_2e623c8d03f2,Katie,Garland,26,83,38,44,175,-0.034,3,108,19,30,0,15,15.0,11,64.5
vb_3ed5ef88c92a,Léa,Barber,25,90,296,172,1016,0.122,10,292,45,45,0,30,30.0,75,356.0
vb_468f99e76e1d,Ariana,Barbosa,15,30,7,6,28,0.036,1,5,0,0,1,4,5.0,0,10.0
vb_9ee23f1848d3,Deana,Baez,24,78,17,4,68,0.191,358,119,0,6,1,12,13.0,0,24.0
vb_f3436f87bfcb,Brianna,Manes,10,15,6,6,23,0.0,0,3,0,0,0,9,9.0,0,10.5
vb_3a0883d12039,Abby,Thomas,20,53,8,3,48,0.104,157,82,7,4,0,2,2.0,0,16.0
vb_0155f5813d01,Lauren,Chagnon,21,70,2,4,17,-0.118,23,147,34,43,0,0,0.0,30,36.0
vb_9928838b2f5e,Charlei,Henkel,26,93,218,88,748,0.174,14,290,45,31,3,14,17.0,29,273.0
vb_05c3f2dcc0ca,Laney,Melvin,26,84,0,0,4,0.0,11,39,22,16,0,0,0.0,8,22.0
vb_d4cff711899a,Cassie,Durocher,4,8,0,0,0,0.0,1,2,2,2,0,0,0.0,0,2.0
vb_c750489f7a37,Evelyn,Taylor,25,82,6,8,35,-0.057,33,192,3,8,0,0,0.0,49,9.0
vb_8c6a0c012dde,Madison,Stauss,23,68,8,6,51,0.039,254,125,10,6,1,4,5.0,1,21.0
vb_fd56eeaf5dc4,Lauren,Fogliani,16,46,0,0,0,0.0,4,24,3,2,0,0,0.0,8,3.0
vb_716a4f527ce3,Jamie,Bartok,22,80,2,0,43,0.047,70,323,19,9,0,0,0.0,21,21.0
vb_ac2b2d5b7794,Kyndal,Koski,17,52,0,0,4,0.0,8,72,0,1,0,0,0.0,10,0.0
vb_7ff54972f7a1,Moana,Massey,14,28,4,2,49,0.041,118,45,4,2,1,1,2.0,0,9.5
vb_f819717c69d0,Lilli,Thompson,23,84,124,33,333,0.273,18,36,5,4,10,43,53.0,2,160.5
vb_cee01fd6faa8,Haylee,Pruse,21,70,12,5,91,0.077,387,136,22,23,0,5,5.0,2,36.5
vb_f778ca4616a6,Sammy,Holmer,20,63,141,56,486,0.175,12,158,34,18,4,15,19.0,17,186.5
vb_4f1b8482f42d,Lexie,Uchima,13,28,0,0,2,0.0,2,27,5,11,0,0,0.0,3,5.0
vb_79b2039ea519,Addie,Belt,20,72,189,100,557,0.16,20,171,12,13,5,18,23.0,5,215.0
vb_d706fccf095c,Nadia,Shepherd,15,34,27,20,107,0.065,2,15,4,5,1,8,9.0,0,36.0
vb_985c675a7979,Sophie,Broesamle,16,40,81,33,215,0.223,2,31,2,2,0,7,7.0,1,86.5
vb_50fd083559aa,Lola,Folk,7,17,22,4,69,0.261,0,1,0,0,2,7,9.0,0,27.5
vb_f353d6bef20b,Bella,Vickers,16,45,63,27,177,0.203,10,81,6,9,0,9,9.0,9,73.5
vb_1b774f838143,Taryn,Fleharty,9,22,1,2,9,-0.111,2,5,4,2,0,1,1.0,0,5.5
vb_e7009e0658e2,Arina,Gushchina,23,73,209,130,660,0.12,13,147,19,15,3,17,20.0,18,239.5
vb_80d69a8eed26,Sam,Downey,7,9,2,1,7,0.143,0,0,0,0,0,1,1.0,0,2.5
vb_aba2d3340b7b,Melia,Ferraro,19,53,6,3,44,0.068,198,66,12,8,0,1,1.0,0,18.5
vb_8ba65a93a571,Kendall,Herman,20,68,66,46,206,0.097,6,19,0,0,9,27,36.0,0,88.5
vb_7a411348de7a,Cecilia,Miller,28,100,309,127,894,0.204,15,180,15,18,1,21,22.0,41,335.5
vb_73c0cadf8296,Taylor,Grady,10,17,6,5,21,0.048,95,25,6,10,0,2,2.0,0,13.0
vb_25aa996fc3f3,Leah,Molnar,24,71,1,2,8,-0.125,8,124,20,25,0,0,0.0,16,21.0
vb_c95eefdf82d2,Jillian,Hitt,28,88,0,0,2,0.0,24,104,22,17,0,0,0.0,19,22.0
vb_b598f6009c77,Sofia,Zablackis,15,52,65,25,165,0.242,8,10,1,1,10,35,45.0,0,93.5
vb_8cd9178ee7b2,Tinashe,Magura,5,5,2,3,11,-0.091,0,1,0,0,0,0,0.0,0,2.0
vb_3ee2295329b0,Korinne,Bakken,15,27,43,21,161,0.137,2,11,0,0,1,3,4.0,1,45.5
vb_5586ef7ec9d1,Emeli,Giesler,24,79,92,57,305,0.115,6,32,4,11,12,33,45.0,4,124.5
vb_635fdb88c3f7,Abby,Houpt,31,106,83,24,222,0.266,920,218,54,46,1,29,30.0,0,152.5
vb_91724f24f27f,Abigail,Hayth,31,110,44,32,227,0.053,22,242,35,29,1,0,1.0,33,80.0
vb_24bfce2c5eb4,Bella,Demers,31,113,4,4,18,0.0,93,572,42,36,0,0,0.0,40,46.0
vb_5f1179a4dc65,Dilara,Pak,22,73,2,2,11,0.0,11,111,3,3,0,0,0.0,17,5.0
vb_c7ecd4f3cb24,Riley,Elliott,31,103,299,160,856,0.162,8,142,53,33,2,16,18.0,19,362.0
vb_8161898664a1,Kristian,Glenn,30,105,235,57,591,0.301,7,28,0,0,4,45,49.0,0,261.5
vb_7a4bc84b3e7b,Alyssa,Gonzalez,20,62,1,1,17,0.0,49,255,13,1,0,0,0.0,21,14.0
vb_a298fef0c23f,Sofia,Zazueta,29,98,218,93,760,0.164,25,344,21,6,1,19,20.0,43,249.5
vb_fbe1503aa82c,Ava,Glonek,5,10,13,3,27,0.37,0,4,0,0,1,3,4.0,0,15.5
vb_0740ccb18962,Allie,Scribner,8,10,0,0,1,0.0,3,12,0,3,0,0,0.0,1,0.0
vb_835d3df5b0e8,Jeslyn,Crockett,12,25,43,30,127,0.102,0,62,10,5,0,2,2.0,9,54.0
vb_f75c5ae31693,Morgan,Kinser,25,85,115,40,294,0.255,6,24,0,0,13,57,70.0,0,156.5
vb_1ae3b660dc47,Mia,Rogers,21,73,131,61,358,0.196,1,40,0,0,2,41,43.0,0,153.5
vb_13661012f2f4,Jasmine,Del Rio,1,1,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0.0
vb_7cb35b4934a2,Mia,Palmer,8,11,16,11,44,0.114,0,2,2,3,0,0,0.0,4,18.0
vb_93848428cdc5,Chianti,Raddavero,15,33,26,15,84,0.131,3,30,3,0,0,4,4.0,4,31.0
vb_d3b35fec75f7,Isabel,Wold,5,7,1,1,4,0.0,16,13,2,0,0,0,0.0,0,3.0
vb_9f32de0a2f51,Hailey,Church,29,100,12,0,45,0.267,484,177,35,22,0,0,0.0,0,47.0
vb_775486f0ec79,Lola,Padilla,29,96,214,99,605,0.19,2,50,0,0,1,38,39.0,1,234.0
vb_acc8d8f2cb4f,Maia,Cicero,5,11,10,2,23,0.348,0,3,0,0,3,10,13.0,0,18.0
vb_453155ee449e,Mia,D'Amato,29,104,211,49,493,0.329,29,100,30,7,19,77,96.0,2,298.5
vb_90da013f20cc,Malena,The,28,100,308,124,965,0.191,24,326,33,16,0,32,32.0,24,357.0
vb_47aa17e59404,Sophia,Padilla,29,104,14,6,57,0.14,567,236,14,8,0,0,0.0,1,28.0
vb_60b66c9d31b0,Jessica,Ferreira,25,68,0,2,12,-0.167,63,224,13,3,0,0,0.0,25,13.0
vb_3eab32893a0b,Kylie,Ibbotson,12,24,32,17,108,0.139,1,15,1,0,1,11,12.0,0,39.5
vb_0464826ed376,Peyton,Size,1,1,0,0,0,0.0,0,0,0,0,0,1,1.0,0,0.5
vb_c57b918a49fb,Stephanie,Leach,10,20,21,22,75,-0.013,3,27,2,3,0,2,2.0,4,24.0
vb_9e29703f410e,Lindsey,Short,28,109,254,104,657,0.228,6,60,0,1,5,54,59.0,1,286.0
vb_bbe5a6f13e0d,Claire,Hamer,2,2,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0
vb_0c910b336662,Rachel,Cram,17,45,0,0,7,0.0,17,69,5,5,0,0,0.0,6,5.0
vb_0ba7f90a09a2,Amblessed,Okemgbo,28,109,332,153,910,0.197,10,118,9,9,7,30,37.0,27,363.0
vb_2a3f985e6f09,Rylie,Harnden,26,98,94,37,225,0.253,3,24,0,0,7,51,58.0,1,126.5
vb_076e95e1afdf,Alyssa,Baird,28,103,268,102,789,0.21,14,209,15,15,5,24,29.0,24,300.0
vb_ad141670084f,Bryanna,Dodson,28,109,12,16,74,-0.054,34,318,33,27,1,2,3.0,10,47.0
vb_38e36a58e6be,Lauren,Kremer,28,109,245,60,554,0.334,22,75,31,37,19,80,99.0,1,335.0
vb_9b534fe06095,Josephine,Thompson,28,108,20,7,119,0.109,514,242,40,32,0,2,2.0,1,61.0
vb_dbda6cc32cd3,Mya,Rodriguez,28,109,18,7,91,0.121,533,193,27,30,1,6,7.0,1,49.0
vb_a7469c5cd0fa,Olivia,Paul,28,105,7,3,37,0.108,77,354,47,27,0,0,0.0,25,54.0
vb_e320a815b2de,Paige,McKenzie,28,104,115,69,380,0.121,1,46,0,0,2,38,40.0,1,136.0
vb_48cada3413e1,Ali,Bush,4,12,7,3,20,0.2,0,9,0,0,0,11,11.0,0,12.5
vb_221712a7e639,Marin,Montagne,29,97,13,11,64,0.031,13,178,16,20,0,1,1.0,27,29.5
vb_f1a5f9bb2c44,Kali,Vanderhoof,32,112,4,3,18,0.056,92,451,36,38,0,0,0.0,34,40.0
vb_d534d1793f3b,Arielle,Newsome,32,111,186,47,432,0.322,4,17,0,0,20,91,111.0,0,251.5
vb_f87ba3e1fc0b,Lily,Wittgraefe,5,15,0,1,4,-0.25,3,23,7,7,0,0,0.0,2,7.0
vb_77c8dbc05493,Emily,Fulton,31,107,265,93,767,0.224,10,275,50,29,5,17,22.0,39,328.5
vb_fb165422ab6d,Jaylynn,McCarthy,32,111,177,38,406,0.342,3,17,1,2,8,61,69.0,1,216.5
vb_f1e02af84cac,Delainy,Williams,32,111,44,16,152,0.184,1211,177,40,50,7,32,39.0,0,107.0
vb_a6dc9a6a3e6e,Malya,Sayre,32,112,533,208,1270,0.256,17,279,61,72,13,40,53.0,44,627.0
vb_44a439b3a5a4,Cydney,Fernandez,29,102,1,1,3,0.0,9,59,34,30,0,0,0.0,1,35.0
vb_53cbd3db83ec,Hope,Von Dohlen,31,104,217,87,448,0.29,4,59,0,0,10,54,64.0,1,254.0
vb_286a89d9feea,Maren,Hunt,12,21,20,14,50,0.12,2,2,0,2,0,13,13.0,0,26.5
vb_6987712b0532,Madilyn,Kresl,16,37,1,0,2,0.5,24,14,8,7,0,1,1.0,0,9.5
vb_711fe701cd6a,Lauren,Lokuta,11,34,0,0,0,0.0,1,7,10,12,0,0,0.0,0,10.0
vb_414b2c2bb235,Diana,Fuentes,8,15,0,0,0,0.0,1,6,5,6,0,0,0.0,3,5.0
vb_370be6773a2b,Abby,Dornblaser,30,99,207,127,714,0.112,5,93,8,9,4,11,15.0,22,224.5
vb_89c37f56b5a1,Maddy,Durfee,17,39,2,4,22,-0.091,170,50,5,6,0,2,2.0,0,8.0
vb_033c27b49eb7,Ella,Fleschut,3,3,0,0,0,0.0,0,2,0,0,0,0,0.0,0,0.0
vb_2b00d7c9b6c4,Rachael,Anderson,29,92,27,7,110,0.182,601,168,14,16,1,9,10.0,0,46.5
vb_c5fb34ec3443,Makiya,Vanderburg,5,6,0,0,0,0.0,0,0,0,2,0,0,0.0,3,0.0
vb_2fe7379b16bf,Allyson,Gates,23,72,28,27,103,0.01,5,150,18,18,1,0,1.0,18,47.0
vb_9032aa65af25,Charlize,Leukus,24,65,0,1,8,-0.125,12,89,22,23,0,0,0.0,11,22.0
vb_76d292936ab8,Mia,Leon,23,77,226,105,729,0.166,12,253,31,28,11,28,39.0,8,282.0
vb_2f6712398016,Annalyse,Santowasso,31,107,7,3,35,0.114,50,398,30,24,0,0,0.0,54,37.0
vb_f75ac45f1df6,Mackenzie,Adams,14,31,16,15,71,0.014,3,9,0,0,4,3,7.0,0,21.5
vb_dee1de1c4486,Ava,Wahlers,27,91,132,64,371,0.183,4,21,2,5,18,23,41.0,1,163.5
vb_eea1b0203ee7,Mikaela,Hughes,8,9,8,7,24,0.042,0,3,0,0,0,1,1.0,0,8.5
vb_20ea30e68e98,Ally,Sheridan,31,107,245,104,905,0.156,16,291,51,36,4,9,13.0,39,304.5
vb_202822824f56,Emilee,Atherholt,30,106,98,65,305,0.108,3,23,3,15,19,38,57.0,1,139.0
vb_2435c1b41298,Kendra,Kalp,30,101,108,60,369,0.13,114,261,18,30,2,8,10.0,25,132.0
vb_63813207b3a3,Allyson,Garcelon,22,79,119,102,552,0.031,8,174,29,24,4,19,23.0,44,161.5
vb_2eb8aae9a9d9,Abby,Moreland,23,82,210,171,851,0.046,9,220,32,20,0,6,6.0,56,245.0
vb_8deb4f726b59,Autumn,Mead,7,13,3,1,14,0.143,0,8,0,1,0,0,0.0,5,3.0
vb_9d45b25e8f1c,Alexis,Landis,23,82,52,72,207,-0.097,2,17,0,0,10,21,31.0,0,72.5
vb_7bac255697d8,Masalyna,Miller,15,53,77,58,299,0.064,5,69,20,15,3,10,13.0,14,105.0
vb_88a839aa6f0a,Grace,Owens,6,12,2,0,3,0.667,0,1,3,2,0,0,0.0,3,5.0
vb_cfa71c7c2ab2,Laynie,Murray,5,5,0,1,1,-1.0,0,1,0,0,0,0,0.0,1,0.0
vb_b17585d0e63e,Addie,Hebert,23,82,1,5,26,-0.154,37,289,14,10,0,0,0.0,49,15.0
vb_b419069bac07,Michaela,Windisch,23,82,7,9,65,-0.031,382,178,27,18,0,1,1.0,0,34.5
vb_1073f33eb155,Ashlynn,Babbitt,21,69,34,29,156,0.032,132,52,7,9,1,9,10.0,5,46.5
vb_ca5a41d9f3d0,Olivia,Heidrich,3,3,0,0,0,0.0,0,1,0,0,0,0,0.0,0,0.0
vb_423cd16d204f,Alison,Daniels,23,82,98,91,369,0.019,2,104,16,18,1,10,11.0,11,120.0
vb_94deb5208d7a,Morgan,Daetz,27,103,4,1,27,0.111,545,175,38,25,0,0,0.0,0,42.0
vb_178f70ab97f4,Sophia,Baer,14,22,24,12,63,0.19,2,9,1,1,2,8,10.0,1,31.0
vb_120035349f9e,Adalena,Rodgers,19,47,74,56,257,0.07,4,119,10,15,2,6,8.0,24,89.0
vb_837633b29318,Kami,Israelski,11,38,0,0,4,0.0,2,59,13,15,0,0,0.0,12,13.0
vb_94bd0709d35b,Elsa,Miller,4,6,4,3,8,0.125,0,2,0,0,0,3,3.0,0,5.5
vb_85b7e08f68a1,Lilly,Carstens,27,98,2,1,19,0.053,392,157,23,35,0,2,2.0,0,26.0
vb_bac9daf6f991,Eve,Kaplan,27,103,3,3,21,0.0,118,387,41,32,0,0,0.0,37,44.0
vb_a710cae7169e,Lilly,Fox,23,72,88,41,236,0.199,8,20,7,21,11,59,70.0,0,135.5
vb_48f188d241ee,Sydney,Eyestone,1,1,1,1,4,0.0,0,0,0,0,0,1,1.0,0,1.5
vb_75ae8e2e81dd,Annaliese,Fricke,10,37,87,40,244,0.193,0,19,0,0,0,11,11.0,7,92.5
vb_d3c2ca93275b,Kate,Lane,19,62,131,53,409,0.191,7,159,28,15,3,14,17.0,46,169.0
vb_796a0a80d4cb,Keely,Campuzano,27,95,266,121,638,0.227,5,51,0,0,6,51,57.0,1,297.5
vb_1dbd0b374b52,Helen,Qian,21,63,83,37,208,0.221,4,27,6,5,10,55,65.0,0,126.5
vb_7ddd514fea5f,Zoe,Nuland,5,8,0,1,2,-0.5,1,9,2,2,0,0,0.0,0,2.0
vb_8123f633d370,Tatum,Baker,24,84,161,80,493,0.164,9,163,28,25,6,20,26.0,20,205.0
vb_7ed5e1716bd5,Maya,Thompson,20,49,58,18,127,0.315,3,14,4,4,6,31,37.0,0,83.5
vb_a45cc8778c8f,Mira,Canali,27,102,98,58,272,0.147,10,28,3,7,12,64,76.0,0,145.0
vb_f443086e4a44,Isabella,Reilly,10,21,1,1,2,0.0,2,35,0,3,0,0,0.0,6,1.0
vb_07003c7a020d,Marissa,Miller,10,19,1,0,6,0.167,1,11,1,4,0,0,0.0,10,2.0
vb_a5041c64811b,Mary,Carter,19,54,5,2,40,0.075,174,99,19,16,0,0,0.0,0,24.0
vb_97c9b90d0a19,Elizabeth,Barnes,28,104,4,1,26,0.115,109,509,26,9,0,0,0.0,42,30.0
vb_17c91e0f973d,Kayla,Sicher,10,20,11,7,29,0.138,0,2,0,0,1,10,11.0,1,17.0
vb_231f1da3abef,Gabriella,Bottino,27,97,225,136,729,0.122,12,146,51,26,0,19,19.0,54,285.5
vb_5965355a5e10,Campbell,Chronister,28,105,23,6,73,0.233,467,210,54,34,0,1,1.0,0,77.5
vb_872f6e794d52,Hayley,Haxton,11,28,19,11,80,0.1,1,9,0,0,0,12,12.0,0,25.0
vb_a295eb478a28,Azira,Benjamin,25,93,225,112,671,0.168,4,38,1,2,10,51,61.0,8,261.5
vb_214f66504a7b,Meghan,Prior,18,54,14,2,48,0.25,157,83,10,13,0,0,0.0,0,24.0
vb_0df5f7080e4d,Kaitlyn,Guessford,17,25,32,22,113,0.088,2,28,2,2,1,2,3.0,14,36.0
vb_2c0f55931cc0,Julia,Schwab,13,31,19,10,69,0.13,3,40,16,4,0,1,1.0,15,35.5
vb_ad143d4f9e1d,Gabriela,Santell,1,1,0,0,0,0.0,0,0,1,0,0,0,0.0,0,1.0
vb_1e269131c60c,Airyn,Zimmerman,27,102,96,32,286,0.224,14,106,39,55,13,76,89.0,3,186.0
vb_011d35c8384d,Ava,Kramer,24,90,200,94,618,0.172,9,146,23,18,0,18,18.0,44,232.0
vb_1dd694711eab,Kristen,Vacca,25,80,74,54,310,0.065,0,18,0,0,1,38,39.0,0,94.0
vb_5ee81d1045bd,Elexa,Varden,28,104,131,58,367,0.199,3,41,0,0,9,59,68.0,1,169.5
vb_991bd88e5908,Emily,Marohn,28,103,131,113,511,0.035,20,278,33,57,1,11,12.0,53,170.5
vb_139595c5ca53,Hannah,Rood,16,50,13,4,26,0.346,129,49,4,10,0,0,0.0,1,17.0
vb_76f2700ce449,Rebecca,Kjenstad,4,6,0,0,0,0.0,0,3,0,0,0,0,0.0,2,0.0
vb_e8ebd318809c,Sofia,Biesterfeld,21,47,48,33,210,0.071,1,30,0,0,3,11,14.0,6,56.5
vb_ed84e8726584,Lorelai,Gallo,23,66,3,2,17,0.059,25,103,12,20,0,0,0.0,19,15.0
vb_8217c8abf027,Brooke,Bartelt,23,82,3,2,32,0.031,45,216,34,38,0,0,0.0,18,37.0
vb_2a7e829ad766,Isabel,Baudhuin,5,10,7,8,32,-0.031,0,7,1,0,0,0,0.0,3,8.0
vb_8ca700d9e114,Kayla,Wigley,28,107,310,190,936,0.128,35,313,44,57,4,20,24.0,60,368.0
vb_ce1b94572587,Lauren,Charbonneau,28,105,32,21,141,0.078,821,199,51,55,1,10,11.0,0,89.0
vb_91063b54bf8c,Brooklyn,Lenz,8,23,29,17,72,0.167,0,1,0,0,4,8,12.0,1,37.0
vb_f04407d6a19f,Willa,Hollander,28,91,1,1,9,0.0,11,64,33,22,0,0,0.0,11,34.0
vb_e167ecf5f542,Faith,Smith,24,86,92,48,289,0.152,0,31,3,5,7,35,42.0,1,119.5
vb_e88459f903f3,Veronica,Tollakson,5,5,0,0,5,0.0,8,1,0,0,0,1,1.0,0,0.5
vb_ab936beaf071,Makenna,Burg,1,1,1,1,4,0.0,0,0,0,0,0,1,1.0,0,1.5
vb_7b79c60a6cd9,Lydia,Biggin,28,107,379,183,975,0.201,11,205,50,58,5,51,56.0,0,459.5
vb_c870cbffb42d,Grace,Nommensen,33,123,272,132,876,0.16,10,203,15,8,1,24,25.0,31,300.0
vb_3072e2a5e172,Reese,Yocum,33,121,201,127,663,0.112,4,77,0,0,4,60,64.0,1,235.0
vb_2e00baba8f2d,Taylor,Larson,33,124,1,5,37,-0.108,105,544,38,39,0,0,0.0,55,39.0
vb_df457a7e7afd,Kailyn,Kurth,29,106,6,3,33,0.091,407,131,45,26,0,0,0.0,0,51.0
vb_7a5c2ccde261,Paige,Geiser,11,26,28,17,83,0.133,1,6,1,1,0,13,13.0,0,35.5
vb_91d0957232cb,Megan,Lund,33,124,15,5,62,0.161,608,331,47,24,0,0,0.0,1,62.0
vb_ab42f7047b88,Kayla,Sexton,33,124,318,157,1129,0.143,11,335,42,14,5,41,46.0,35,385.5
vb_e33502c5870d,Kennedy,Myers,21,64,0,0,1,0.0,5,20,1,2,0,0,0.0,7,1.0
vb_2767de0212e4,Alli,Schauls,1,1,2,1,4,0.25,0,0,0,0,0,0,0.0,0,2.0
vb_dc12b2209122,Bella,Kottke,22,61,69,39,201,0.149,4,21,0,0,10,42,52.0,0,100.0
vb_dfa0f0a7bf5a,Maddy,Wilson,33,121,200,81,521,0.228,16,74,38,45,12,86,98.0,1,293.0
vb_19797db43f4a,Grace,Turlais,33,120,181,95,525,0.164,5,41,0,0,2,53,55.0,0,209.5
vb_a3ff4ff1bb9a,Annie,Werner,15,51,62,26,177,0.203,2,15,2,2,7,44,51.0,0,93.0
vb_997f66787546,Sydney,Marx,7,16,18,6,56,0.214,0,4,1,0,0,3,3.0,7,20.5
vb_990768f92c14,Megan,Jasperson,25,79,12,25,82,-0.159,9,154,25,25,0,0,0.0,26,37.0
vb_9bfb2842c3b0,Jobey,Hattan,10,17,27,14,120,0.108,0,21,1,0,0,1,1.0,10,28.5
vb_2118d82330ff,Logan,McQuillin,27,91,1,3,23,-0.087,40,456,14,24,0,0,0.0,22,15.0
vb_a34e5b27f417,Emma,Doherty,2,2,0,0,0,0.0,0,0,0,1,0,0,0.0,0,0.0
vb_025a52f2731b,Aubrey,Clark,24,77,73,45,304,0.092,3,31,0,1,2,12,14.0,4,81.0
vb_ffdcadfba537,Sarah,Brown,24,80,193,75,583,0.202,1,38,1,0,7,34,41.0,2,218.0
vb_990f3a1fdf42,Gabby,Russell,2,2,0,1,1,-1.0,0,0,0,0,0,0,0.0,0,0.0
vb_afc0f1c227c5,Ally,Truman,10,17,5,9,59,-0.068,0,4,0,0,0,6,6.0,0,8.0
vb_acbe22afcdf8,Addison,Sparks,14,39,44,33,233,0.047,2,33,4,4,1,9,10.0,9,53.5
vb_bb58b43a51ac,Emma,Specht,26,83,10,1,67,0.134,274,161,22,4,0,1,1.0,0,32.5
vb_7ddea0587930,Mia,Spence,26,78,2,0,12,0.167,15,113,7,30,0,0,0.0,27,9.0
vb_82354822d186,Lizzie,Erlsten,10,32,0,2,7,-0.286,9,23,5,5,0,1,1.0,0,5.5
vb_860323e6de53,Kaitlyn,Adams,2,3,0,2,4,-0.5,0,0,0,0,0,0,0.0,0,0.0
vb_227b8b59794c,Paige,Shouse,8,11,18,8,54,0.185,0,5,0,0,0,0,0.0,6,18.0
vb_c83a2445604e,Lydia,Bridenbaugh,20,54,107,54,388,0.137,2,49,4,3,4,14,18.0,17,122.0
vb_dab4aab24f9b,Emelia,Mohler,27,87,197,85,765,0.146,9,102,19,26,1,13,14.0,28,223.5
vb_93aead7f9a13,Brinlee,Preston,26,88,86,20,231,0.286,8,23,0,0,14,57,71.0,0,128.5
vb_5b6f4fe93f4a,Kyra,Frasier,25,83,6,1,53,0.094,346,167,23,26,0,2,2.0,0,30.0
vb_1b28f219526c,Jana,Metz,11,19,2,4,12,-0.167,41,8,2,13,1,0,1.0,0,5.0
vb_848b98ef24b4,Jarika,Hart,24,79,2,1,28,0.036,24,170,9,12,0,0,0.0,14,11.0
vb_c8106ce1ce87,Magee,Fain,27,91,108,63,357,0.126,19,115,7,24,10,30,40.0,26,140.0
vb_fd7c2eac2c15,Naava,Bodek,9,18,2,3,20,-0.05,34,27,5,10,0,0,0.0,1,7.0
vb_0f262a3c7b24,Kayla,Mintz,14,39,1,0,3,0.333,0,36,4,6,0,0,0.0,12,5.0
vb_5cbb77a35e42,Elle,Ohayon,17,53,90,77,541,0.024,7,156,21,22,0,1,1.0,48,111.5
vb_59dd727e7e10,Estee,Brintauch,5,12,2,7,20,-0.25,0,0,1,1,0,0,0.0,0,3.0
vb_36cd513d8397,Candace,Villavicencio,9,25,18,18,74,0.0,0,20,6,14,1,1,2.0,5,25.5
vb_3c5849c97de3,Rebecca,Siegel,5,7,0,1,2,-0.5,0,2,0,1,0,0,0.0,1,0.0
vb_c5ac9d4708c0,Progress,Gasa,12,37,47,20,167,0.162,7,82,16,5,1,4,5.0,9,66.0
vb_3c8142ffde9b,Eden,Fitoussi,16,50,30,20,143,0.07,2,12,1,3,12,4,16.0,1,45.0
vb_1be87422b5bb,Shany,Elmaleh,15,47,13,24,140,-0.079,127,101,26,17,1,1,2.0,6,40.5
vb_9b3ae49cdc68,Emma,Lieber,17,54,0,2,14,-0.143,7,178,11,11,0,0,0.0,69,11.0
vb_cdcc3db29711,Sasha,Aaron,13,34,11,18,50,-0.14,1,6,1,9,2,1,3.0,0,14.5
vb_f729fce121f6,Noa,Benhamo,16,45,10,26,94,-0.17,2,67,13,14,0,0,0.0,37,23.0
vb_b4f785eb3fe1,Leya,Dennen,16,38,6,21,44,-0.341,4,23,0,3,0,0,0.0,5,6.0
vb_d5526308ece3,Shira,Pfeiffer,5,6,0,2,6,-0.333,0,1,1,3,0,0,0.0,1,1.0
vb_71b8b2722042,Tiara,Diamond,23,52,16,22,86,-0.07,5,75,5,13,0,2,2.0,4,22.0
vb_2ba4a05fe8c3,Gracie,Tallier,20,50,0,2,4,-0.5,4,25,6,10,0,0,0.0,3,6.0
vb_e5797d3b6733,Ellie,Mascotti,17,41,1,0,12,0.083,167,77,10,9,0,1,1.0,0,11.5
