athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
bb_afd37bc75ff4,Charlie,Cochran,5,4,7,4,0,0,0,0,1,0,9,7,0,0,0.0,,,,,,,
bb_32a071b7492e,Jackson,Cheek,16,1,6,6,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
bb_86563421a6a6,John,Austin Wood,1,1,3,0,0,0,0,0,0,0,0,2,0,0,0.0,,,,,,,
bb_0aa5c361a804,Gavin,Oswald,,,,,,,,,,,,,,,,61.1,3.96,8,3,1,54,
bb_324b3bdaa8b0,Tripp,Patterson,,,,,,,,,,,,,,,,82.2,6.1,7,4,0,49,
bb_be40001540b7,Tyler,Rice,,,,,,,,,,,,,,,,16.0,2.25,1,0,1,8,
bb_5acb3d2b1d33,Josh,Bowerman,,,,,,,,,,,,,,,,11.1,3.18,0,0,1,9,
bb_0cf48754c161,Hunter,Bell,,,,,,,,,,,,,,,,20.1,3.54,0,2,0,8,
bb_7cf5c0759b43,Sawyer,Toney,,,,,,,,,,,,,,,,13.1,4.73,0,1,1,18,
bb_4b6b0c34f165,Reese,Young,,,,,,,,,,,,,,,,41.0,4.83,3,0,1,25,
bb_dfbd6f1d6bae,John,Allen Stogner,,,,,,,,,,,,,,,,42.2,5.06,3,2,0,27,
bb_068f239ff6f6,Justin,Battle,,,,,,,,,,,,,,,,33.0,5.73,2,0,0,28,
bb_a1de3be9e87f,Justus,Agosto,,,,,,,,,,,,,,,,56.0,5.79,2,4,1,52,
bb_ad9c2ff13a32,Kelly,Crumpton,,,,,,,,,,,,,,,,17.0,5.82,0,1,1,20,
bb_cce3ce29e3a5,Luke,Davenport,,,,,,,,,,,,,,,,45.0,6.4,2,4,3,59,
bb_283dc0916fe3,Landon,Scruggs,,,,,,,,,,,,,,,,14.0,7.71,0,0,1,13,
bb_658d988e3c03,Jordan,Touhey,,,,,,,,,,,,,,,,21.0,8.14,2,2,0,15,
bb_765176bfb6b3,Jake,Boynar,,,,,,,,,,,,,,,,22.2,9.53,1,4,0,29,
bb_72804627ab29,Carlos,Carmona,,,,,,,,,,,,,,,,7.0,10.29,0,0,0,4,
bb_b06ab8235411,Nico,Varlotta,,,,,,,,,,,,,,,,2.2,20.25,0,1,0,2,
bb_c312817cc8e9,Kevin,Henrich,,,,,,,,,,,,,,,,2.1,27.0,0,0,0,3,
bb_b61b98d25949,Bradley,Brown,45,43,149,19,34,8,1,3,22,53,14,43,12,15,0.228,,,,,,,
bb_9df67787aec9,Dylan,Schaefer,52,52,158,19,25,10,1,1,16,40,15,70,5,7,0.158,,,,,,,
bb_b259c96d8b82,Kendall,McDowell,8,8,26,4,7,2,0,1,3,12,3,9,1,1,0.269,,,,,,,
bb_4a862c101483,Charlie,Marcantel,29,24,85,7,17,3,1,0,5,22,5,20,2,2,0.2,,,,,,,
bb_f6e3edd5fe7b,Jacob,Grimes,31,23,68,4,11,1,1,0,5,14,11,28,2,3,0.162,,,,,,,
bb_c85fe3aaef36,Avery,Booker,24,7,19,3,3,1,0,1,2,7,5,11,1,1,0.158,33.0,6.55,2,2,0,21,
bb_4f2cc65fdfda,Jackson,Gowan,,,,,,,,,,,,,,,,66.1,6.11,1,7,0,40,
bb_f7f944f39638,Matthew,Eagen,,,,,,,,,,,,,,,,50.1,5.19,3,4,0,32,
bb_5fb8b3cf8c71,Adrian,Quezada,,,,,,,,,,,,,,,,31.1,6.03,1,3,0,28,
bb_0735abd9aada,Sebastian,Neave,,,,,,,,,,,,,,,,12.2,6.39,0,1,0,7,
bb_000ca9390261,Owen,Shipman,,,,,,,,,,,,,,,,36.0,8.75,0,2,0,28,
bb_b25b097c80aa,Jack,Clevidence,,,,,,,,,,,,,,,,19.0,11.37,1,2,0,18,
bb_8970ed1d793e,Johnny,Joseph,,,,,,,,,,,,,,,,14.1,11.93,0,2,0,7,
bb_a0ad07021da3,Gibson,Jones,,,,,,,,,,,,,,,,20.2,13.5,0,3,0,18,
bb_665cecca582c,Brayden,Martino,,,,,,,,,,,,,,,,10.1,18.29,0,0,0,8,
bb_d78c901d9f03,Matt,Bolton,53,53,200,46,68,16,4,6,44,110,37,34,15,15,0.34,,,,,,,
bb_019f63130e6b,Tommy,Popoff,50,49,171,32,48,7,0,7,53,76,25,49,1,1,0.281,,,,,,,
bb_c9778f6e78f9,Tim,Hennig,51,48,155,34,43,7,2,3,34,63,24,43,4,9,0.277,,,,,,,
bb_ad7cd1f0dcc5,Steven,Kraus,51,51,178,38,49,7,0,6,35,74,32,24,1,1,0.275,,,,,,,
bb_fb544292547c,Braylen,Gonzalez,42,41,147,44,40,6,1,4,20,60,41,26,8,9,0.272,,,,,,,
bb_3d9a25452579,Zack,Kent,45,43,153,31,38,5,1,1,20,48,23,16,5,7,0.248,,,,,,,
bb_d4312ea4b3e3,Zach,Anderson,46,38,145,11,36,7,0,7,23,64,11,32,0,1,0.248,,,,,,,
bb_9641d98f78f1,Mike,Stellrecht,52,52,175,31,38,4,0,2,20,48,17,58,3,4,0.217,,,,,,,
bb_1698ed62c232,Sean,Sweeney,39,34,133,30,45,8,1,1,32,58,21,11,5,5,0.338,,,,,,,
bb_c6765d2b890b,Owen,Rich,9,4,12,4,3,1,0,0,2,4,3,7,0,0,0.25,,,,,,,
bb_b0adb1d2f9c7,Jeremy,Ramos,7,1,8,2,2,0,0,0,2,2,1,3,0,0,0.25,,,,,,,
bb_64367af9175d,Grant,Hunter,33,26,103,22,25,4,0,7,21,50,12,40,0,1,0.243,,,,,,,
bb_272f05527cbf,Caden,Albright,23,4,27,6,6,0,0,1,8,9,7,8,0,0,0.222,,,,,,,
bb_599e5b51f643,Andrew,Heppner,20,15,61,12,13,2,0,4,12,27,3,15,0,0,0.213,,,,,,,
bb_fc27708cc345,Ian,Kaiser,17,7,24,3,4,0,0,0,1,4,3,8,0,0,0.167,8.2,8.31,1,0,0,8,
bb_05d23c99d464,Chase,Fulford,12,2,10,5,1,0,0,0,0,1,4,3,0,0,0.1,,,,,,,
bb_8e942492f484,Sam,Miller,29,4,13,13,1,1,0,0,1,2,4,7,1,1,0.077,,,,,,,
bb_ba6ec2fe60db,Todd,Abraham,5,5,15,2,0,0,0,0,0,0,2,11,0,0,0.0,,,,,,,
bb_10e12cbea82e,Conner,Griffin,,,,,,,,,,,,,,,,60.1,5.22,3,4,0,65,
bb_dda2efdfbab3,Soren,Gregor,,,,,,,,,,,,,,,,12.0,1.5,1,0,0,10,
bb_cd28f7eb166e,Jackson,Mitchell,,,,,,,,,,,,,,,,49.0,4.22,3,1,4,51,
bb_e7ac532bd7ce,Aiden,Milburn,,,,,,,,,,,,,,,,35.0,4.37,5,2,3,26,
bb_2a5b66c6840d,Jake,Dally,,,,,,,,,,,,,,,,39.1,4.58,0,1,1,44,
bb_c083cf6c8ea2,Mason,Holloway,,,,,,,,,,,,,,,,52.1,5.5,3,4,0,51,
bb_118361f4dcb9,Brady,Lesiak,,,,,,,,,,,,,,,,20.2,6.1,2,0,1,17,
bb_1887947ac610,Vincent,Luther,,,,,,,,,,,,,,,,17.1,6.23,2,1,1,11,
bb_97c954aec41f,Colin,Rhein,,,,,,,,,,,,,,,,12.2,6.39,1,0,0,8,
bb_104b5d02433f,Ryan,Bates,,,,,,,,,,,,,,,,20.2,6.97,0,1,0,15,
bb_e83324b38f0f,Brady,Bouchard,,,,,,,,,,,,,,,,42.0,7.07,2,3,0,33,
bb_2d5b8a766574,Ben,Griffith,,,,,,,,,,,,,,,,14.2,10.43,2,2,1,15,
bb_0780db797590,Hayden,Tarsia,,,,,,,,,,,,,,,,45.2,10.45,2,2,4,41,
bb_64c81bddfbe1,Dan,McAliney,,,,,,,,,,,,,,,,10.2,11.81,3,1,0,9,
bb_d0492075c88b,Conlan,Taylor,,,,,,,,,,,,,,,,7.0,12.86,1,0,0,5,
bb_f28556df897a,Cam,Pruitt,55,52,213,29,76,18,4,2,48,108,15,31,15,22,0.357,,,,,,,
bb_de5eadb9d7db,Hutson,Miles,55,52,194,55,66,11,6,1,20,92,24,39,14,15,0.34,,,,,,,
bb_41b4fc40893a,Jordan,Thomas,51,41,159,31,50,11,1,11,43,96,15,30,9,12,0.314,,,,,,,
bb_b0a570ebc470,Brady,Miller,45,43,161,42,50,6,0,2,30,62,30,33,6,8,0.311,,,,,,,
bb_16436713b4e0,Aaron,Stelogeannis,47,43,167,32,51,8,1,3,19,70,22,33,6,6,0.305,,,,,,,
bb_b1657ffd6d38,Kai,Holm,55,53,195,32,57,9,1,2,25,74,34,38,11,15,0.292,,,,,,,
bb_cdb15b92dff3,Damion,Kenealy Jr,53,49,190,26,50,8,1,2,33,66,11,24,3,4,0.263,,,,,,,
bb_98d82be9266d,Keaton,Mahan,49,37,129,25,31,7,1,1,24,43,26,37,6,9,0.24,,,,,,,
bb_2a8800a381aa,Danny,Ramirez,35,17,66,8,21,4,1,1,5,30,7,17,0,1,0.318,,,,,,,
bb_b67a63701e47,Alejandro,Ludeiro,35,27,82,8,22,3,0,1,12,28,6,12,0,0,0.268,,,,,,,
bb_0785f0b0fa4d,Blake,Carter,40,26,105,11,26,7,0,4,15,45,10,35,0,0,0.248,,,,,,,
bb_cfa25262ba20,Brock,Beddingfield,28,15,54,7,13,2,0,1,6,18,6,17,0,0,0.241,,,,,,,
bb_b7d4a2b73033,Cole,Pippenger,35,17,69,8,15,2,0,3,10,26,6,21,0,2,0.217,,,,,,,
bb_1dfa00f30ffe,Simon,Scharff,23,12,29,5,6,1,0,0,3,7,7,14,0,0,0.207,,,,,,,
bb_c645b771148b,Eric,Harper,30,6,31,4,4,3,0,0,3,7,1,11,2,4,0.129,,,,,,,
bb_a361ce46a605,Jacob,Tobias,24,4,23,2,1,1,0,0,1,2,3,10,1,1,0.043,,,,,,,
bb_f77c9890ea92,Coleman,Siniard,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
bb_8d0c4b407525,Juan,De La Cruz,44,43,151,42,49,12,0,0,12,61,28,15,29,32,0.325,,,,,,,
bb_8834e90a08e1,Yohann,Dessureault,53,51,176,34,53,10,1,8,42,89,19,39,5,9,0.301,,,,,,,
bb_5b4468b4a1ec,Renzo,Gonzalez,53,53,213,31,62,10,1,2,37,80,17,41,15,18,0.291,,,,,,,
bb_555883921b9c,Jack,Harley,45,34,118,19,33,6,0,2,18,45,28,27,7,9,0.28,,,,,,,
bb_fcb52d507ca0,Landon,Russell,53,53,205,45,57,12,1,4,34,83,23,52,15,17,0.278,,,,,,,
bb_57e21a167221,Samuel,Fernandez,52,48,178,24,46,5,0,8,35,75,12,50,0,0,0.258,,,,,,,
bb_fb1e7f116bde,Jayden,Hylton,53,47,161,29,34,5,0,5,19,54,16,63,4,5,0.211,,,,,,,
bb_a9412f2d7c9b,Corey,Robinson,50,29,104,13,12,1,2,0,9,17,11,40,12,13,0.115,,,,,,,
bb_dbea20cbe159,Anthony,Gonzalez,31,19,71,13,23,5,0,1,13,31,4,9,0,1,0.324,,,,,,,
bb_33dfcb15fbd3,Andrew,Ezell,16,10,37,4,11,2,0,0,7,13,4,10,1,1,0.297,,,,,,,
bb_c58da7629236,Cade,Centracchio,19,16,49,10,14,3,0,0,3,17,9,17,1,1,0.286,,,,,,,
bb_9f45ba6036f3,Paul,Napolitano,27,18,53,4,11,0,0,0,7,11,6,11,0,0,0.208,,,,,,,
bb_3cd36fa7f83b,Sean,Griggs,24,9,39,1,8,0,0,0,0,8,7,12,0,1,0.205,,,,,,,
bb_e868fb8039e1,Julian,Mercado,7,5,15,2,3,0,0,0,0,3,1,4,0,0,0.2,,,,,,,
bb_b520e922315f,Salvy,Alvarez,12,3,18,0,3,0,0,0,0,3,1,5,0,0,0.167,0.0,99.0,0,0,0,0,
bb_ff32d40ff62f,Danny,Perez,8,3,12,2,2,0,0,1,4,5,4,2,0,0,0.167,,,,,,,
bb_d8d4f5e158fc,Esteban,Dessureault,16,6,30,2,3,0,0,0,0,3,3,9,1,1,0.1,,,,,,,
bb_f03e349ef20b,James,Hays,,,,,,,,,,,,,,,,72.1,4.73,3,5,0,77,
bb_25ef955ff223,Thomas,Achey,,,,,,,,,,,,,,,,19.0,2.84,0,0,0,23,
bb_76c9982f1041,Joel,Core,,,,,,,,,,,,,,,,44.1,4.26,2,2,1,42,
bb_5e0e30d80ea0,Connor,Ball,,,,,,,,,,,,,,,,51.2,4.35,3,2,0,38,
bb_fc82b5988374,Trace,Hartman,,,,,,,,,,,,,,,,52.1,4.82,3,5,0,43,
bb_b55cc6aca159,Andrew,Lepine,,,,,,,,,,,,,,,,27.2,4.88,0,1,4,23,
bb_4ffc0fa1c621,Dallis,Moran,,,,,,,,,,,,,,,,28.0,5.46,2,2,3,43,
bb_6ae8785529c2,Brayden,Toro,,,,,,,,,,,,,,,,26.2,5.74,1,2,1,30,
bb_6d8bc1e1cd35,TJ,Melani,,,,,,,,,,,,,,,,20.2,6.1,1,0,1,20,
bb_c3912bb39641,Brendan,Walker,,,,,,,,,,,,,,,,17.2,6.11,0,3,0,13,
bb_88d31e1e5eea,Lathan,Haywood,,,,,,,,,,,,,,,,19.1,6.52,1,0,0,8,
bb_2e4ab20e1d1a,Ethan,Phillips,,,,,,,,,,,,,,,,38.1,7.04,2,5,1,40,
bb_7e8fef204f00,Bryce,Gluckman,,,,,,,,,,,,,,,,2.1,7.71,0,0,0,3,
bb_9a2df9805fb7,Zane,Coppersmith,,,,,,,,,,,,,,,,24.1,8.14,3,3,0,23,
bb_93ca6854bbcb,Jake,Gorelick,,,,,,,,,,,,,,,,9.1,9.64,1,2,0,4,
bb_57c63d29a8b8,Jose,Roig,,,,,,,,,,,,,,,,8.1,9.72,0,0,0,9,
bb_86d2af4be540,Thrasher,Steed,,,,,,,,,,,,,,,,7.1,9.82,1,0,0,7,
bb_600179fad984,Kade,Lewis,59,59,223,57,79,12,1,13,58,132,34,35,7,7,0.354,,,,,,,
bb_347f33511319,Javar,Williams,60,60,233,66,80,17,0,10,43,127,42,51,32,36,0.343,,,,,,,
bb_d84ae0e2d371,Blake,Schaaf,56,50,173,46,56,14,2,5,33,89,29,38,9,10,0.324,,,,,,,
bb_d0ffaa4c7a1e,Luke,Costello,53,53,182,50,55,10,0,17,62,116,34,42,3,5,0.302,,,,,,,
bb_4500b6710a27,Matt,Conte,59,59,226,40,62,12,2,12,52,114,33,51,1,2,0.274,,,,,,,
bb_9eacfeeb9fe1,JD,Stein,58,58,188,38,50,10,0,5,41,75,30,37,13,15,0.266,,,,,,,
bb_cf82cc808e53,Nick,Rubino,2,0,4,1,2,1,0,0,2,3,0,0,0,0,0.5,,,,,,,
bb_c3509abdb9df,Boston,Torres,37,32,128,21,39,9,0,4,20,60,14,23,5,5,0.305,,,,,,,
bb_3270b4da5715,Jackson,Miller,34,29,102,22,31,7,1,2,22,46,9,30,1,1,0.304,,,,,,,
bb_db63acbd65f0,Andrew,Costello,39,32,123,26,30,3,1,4,17,47,12,22,3,4,0.244,,,,,,,
bb_d8239a6c5586,Jimmy,Keenan,38,33,106,24,23,5,0,5,25,43,25,46,0,0,0.217,,,,,,,
bb_59d9be653ec6,Ryan,Preisano,13,6,26,5,4,0,0,1,7,7,3,11,0,0,0.154,,,,,,,
bb_703962d27704,Jordan,Serrano,26,2,20,3,3,0,0,0,1,3,3,10,0,0,0.15,,,,,,,
bb_a39b8fcf1bcb,Tyler,Figueroa,20,1,7,4,1,0,0,0,0,1,4,2,0,0,0.143,,,,,,,
bb_65caf06a697b,Austin,Hawke,9,6,18,5,2,1,0,0,3,3,9,6,0,0,0.111,,,,,,,
bb_f404f2d41ab3,Hunter,St. Denis,55,55,209,42,64,9,0,11,40,106,23,30,4,4,0.306,,,,,,,
bb_9b9c118f251c,Quinn,Murphy,52,48,201,32,60,10,1,5,28,87,18,38,8,8,0.299,,,,,,,
bb_b3ba3694d5b6,Juju,Stevens,54,54,210,54,62,10,2,14,40,118,18,35,11,14,0.295,,,,,,,
bb_0915ff016337,Brody,Rasmussen,56,56,206,30,58,13,0,5,28,86,18,41,11,12,0.282,,,,,,,
bb_2099b92f42d7,Shane,Andrus,42,42,144,28,38,5,0,5,24,58,26,27,0,1,0.264,,,,,,,
bb_189d4f726ac2,Nic,Pepe,42,42,138,26,35,3,0,7,28,59,34,28,4,4,0.254,,,,,,,
bb_22b5aa4ec3cb,Troy,Carpenter,56,55,213,41,52,7,1,16,53,109,28,65,3,5,0.244,,,,,,,
bb_03af32f9fcb6,Albert,De La Rosa,38,38,144,21,42,8,0,5,25,65,11,17,5,9,0.292,,,,,,,
bb_d58a7b37ac39,Christopher,Mondesir,17,16,51,11,12,2,0,1,3,17,7,20,4,6,0.235,,,,,,,
bb_85e1641518ea,Chris,Bear,40,36,128,17,29,5,0,0,13,34,10,33,6,7,0.227,,,,,,,
bb_3c4ea695a2bb,Rex,Hauser,25,18,60,6,12,0,2,3,13,25,4,19,1,1,0.2,,,,,,,
bb_6b5c90bf493a,Aidan,Bardi,12,8,31,4,5,1,0,0,4,6,4,8,0,0,0.161,,,,,,,
bb_18ec17ec0c95,Drew,Reynolds,16,8,32,6,5,1,0,1,6,9,6,9,0,0,0.156,,,,,,,
bb_6cb4c10d7423,Nolan,DeAndrade,18,7,27,7,4,2,0,1,5,9,6,13,0,1,0.148,,,,,,,
bb_84ae31987a32,Jack,Quigley,22,13,41,9,5,1,1,1,7,11,10,17,7,8,0.122,,,,,,,
bb_05cb48e884c7,Will,Barter,7,5,17,0,1,0,0,0,1,1,1,6,0,0,0.059,,,,,,,
bb_2a50fe7bd864,Eric,Wainwright,11,4,15,0,0,0,0,0,0,0,0,7,0,0,0.0,,,,,,,
bb_5ad165c77d24,Brennan,Rumpf,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
bb_82c681992cef,Boone,Hosey,50,48,159,35,51,11,1,4,25,76,43,56,5,6,0.321,,,,,,,
bb_c866f874ffbb,Gialdri,Gomez,47,44,155,34,49,10,0,5,27,74,21,25,5,6,0.316,,,,,,,
bb_80aad09bf3a3,Sean,Benjamin,50,46,170,30,53,16,0,0,22,69,19,25,4,5,0.312,,,,,,,
bb_c182aeb42209,Mitchell,Collins,47,45,178,43,55,8,0,1,16,66,30,25,21,26,0.309,,,,,,,
bb_4bda38bf7de0,Carter,White,52,50,179,35,54,11,3,11,51,104,22,42,8,9,0.302,,,,,,,
bb_5c12f5d263be,Mathew,Farner,55,55,199,48,57,13,0,12,40,106,37,48,17,19,0.286,,,,,,,
bb_3e1fb6a2e954,Jackson,Toberman,53,52,190,28,44,10,0,6,36,72,19,51,2,2,0.232,,,,,,,
bb_915bf9e89146,Santiago,Ordonez,43,40,123,14,26,8,0,0,15,34,27,27,0,0,0.211,,,,,,,
bb_ee97da767ac8,Drew,Buchanan,45,34,110,11,19,3,0,3,18,31,8,43,4,5,0.173,,,,,,,
bb_fc6f61d67b57,Finn,Howell,7,1,7,1,2,0,0,0,0,2,0,2,0,0,0.286,,,,,,,
bb_70b7b40077ac,Connor,Witherington,4,1,4,0,1,0,0,0,0,1,0,3,0,0,0.25,,,,,,,
bb_929caa5790b2,Tyler,Gerteisen,21,7,37,7,9,1,1,2,8,18,4,10,2,2,0.243,,,,,,,
bb_a1564aee6ae6,Jackson,Schrafft,37,22,69,12,15,4,0,2,15,25,10,28,1,1,0.217,,,,,,,
bb_632f9ab49086,Seth,Alford,36,29,104,20,21,4,0,4,15,37,12,40,11,11,0.202,,,,,,,
bb_7226da5e05ee,Beau,Rurey,9,4,23,2,3,1,0,0,6,4,2,9,0,0,0.13,,,,,,,
bb_24f5bedeeef3,Dario,Romeo,15,5,20,1,2,1,0,0,0,3,1,7,1,1,0.1,,,,,,,
bb_81736a32c48a,Jonathan,Acosta,23,11,35,3,3,0,0,1,2,6,3,13,0,0,0.086,,,,,,,
bb_c05f2dbe6a45,Ty,Velardo,8,0,8,2,0,0,0,0,1,0,1,2,0,0,0.0,,,,,,,
bb_8ebd6ec577a0,Eric,Fouraker,10,1,6,0,0,0,0,0,0,0,1,3,0,1,0.0,,,,,,,
bb_73278f606f22,Cal,Leonard,3,0,2,1,0,0,0,0,0,0,1,1,0,0,0.0,,,,,,,
bb_772f25dc83ae,Charlie,Saul,48,47,182,35,53,12,2,7,36,90,11,53,19,21,0.291,,,,,,,
bb_9b5118a92f64,Justin,Hackett,49,49,164,29,45,11,1,8,28,82,22,55,14,15,0.274,,,,,,,
bb_c03c8539fff7,Hunter,Kingsbury,44,44,163,32,44,10,2,3,31,67,11,35,20,25,0.27,,,,,,,
bb_054b72c7b165,Cam,Papetti,28,27,79,19,21,3,1,3,11,35,9,23,2,3,0.266,,,,,,,
bb_785de787a9f3,Mike,Fiatarone,32,21,67,20,17,6,0,2,21,29,22,22,10,10,0.254,,,,,,,
bb_4bf057514f6e,Hudson,Story,22,14,59,12,13,3,0,2,6,22,10,26,1,1,0.22,,,,,,,
bb_932e68989a2a,Dylan,Prince,20,12,40,11,8,2,0,0,1,10,4,12,2,3,0.2,,,,,,,
bb_47cb8d484a8a,Zac,Zyons,11,11,32,7,2,1,0,0,2,3,5,10,2,2,0.063,,,,,,,
bb_093e57f7336a,Billy,Mulholland,,,,,,,,,,,,,,,,13.0,2.77,0,2,1,7,
bb_818b8049cf6a,Sean,Zaslaw,,,,,,,,,,,,,,,,36.1,2.97,3,2,2,31,
bb_6e8729f86248,Jameson,Dobis,,,,,,,,,,,,,,,,2.1,3.86,0,0,0,4,
bb_e10af0562562,Ty,Davis,,,,,,,,,,,,,,,,50.0,5.22,5,2,0,46,
bb_fd166a5323a3,Thomas,Galusha,,,,,,,,,,,,,,,,22.2,5.56,2,1,0,19,
bb_d62e27fe6155,Justin,Dressler,,,,,,,,,,,,,,,,27.1,5.93,3,1,1,15,
bb_d97afb797d11,Zev,Salsberg,,,,,,,,,,,,,,,,12.0,6.75,0,0,0,8,
bb_554e650f5db1,Owen,Birchard,,,,,,,,,,,,,,,,19.0,8.05,1,3,1,36,
bb_36e46dc550c7,Thomas,Maher,,,,,,,,,,,,,,,,1.0,9.0,1,0,0,1,
bb_0dc8d4e5bef8,Zach,Davis,,,,,,,,,,,,,,,,6.0,10.5,0,1,1,5,
bb_b3444d582ab4,Michael,Maggio,42,42,163,32,52,5,1,0,19,59,22,16,19,22,0.319,,,,,,,
bb_5b9529716911,Tre,Mariano,41,40,147,24,44,11,0,7,29,76,15,38,1,3,0.299,,,,,,,
bb_febb7d623546,Patrick,DeSarno,47,45,163,26,47,6,1,2,17,61,28,23,4,6,0.288,,,,,,,
bb_2b689f608fdf,Jaxon,Mueller,40,36,140,22,40,10,1,3,22,61,9,45,4,4,0.286,,,,,,,
bb_998d3f88161a,Levi,McAllister,45,45,178,28,47,7,0,2,30,60,13,50,1,3,0.264,,,,,,,
bb_2c6a2f54ab8b,John,Vitucci,45,39,126,15,32,3,0,0,12,35,27,38,10,11,0.254,,,,,,,
bb_190ec6c8127b,Cooper,Loyal,47,47,159,29,40,8,4,2,15,62,29,31,6,9,0.252,,,,,,,
bb_7bc5cd2e391f,Luke,Filippi,45,39,147,26,35,7,1,1,18,47,20,39,5,8,0.238,,,,,,,
bb_80f3201982d9,Brian,Guerrero,32,26,94,12,24,3,0,0,21,27,10,25,0,0,0.255,,,,,,,
bb_5e77bf2910cf,Zach,Mravlja,27,13,44,6,10,1,0,0,6,11,10,16,1,2,0.227,6.2,5.4,0,0,0,4,
bb_0918a2ed0276,Logan,Morris,15,10,46,5,9,1,0,2,12,16,4,15,0,1,0.196,,,,,,,
bb_76e7b1b6a51e,Joe,Perri,12,7,26,3,5,0,0,0,3,5,4,2,0,0,0.192,,,,,,,
bb_2d26d713fb1a,Kyle,Stephens,27,18,74,5,13,6,1,0,12,21,4,29,0,0,0.176,,,,,,,
bb_1dce112314a9,Justin,Hurd,22,10,41,2,5,2,0,0,1,7,2,21,0,0,0.122,1.0,0.0,0,0,0,0,
bb_a81c1298aa26,Victor,Mazzara,23,16,49,7,4,0,0,1,3,7,6,15,1,2,0.082,4.1,10.38,1,1,0,2,
bb_0233578821b6,Steven,Filler-Berroll,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
bb_8a6c345e32ea,Matthew,Mariano,,,,,,,,,,,,,,,,63.1,3.13,5,1,1,38,
bb_f8f68ed9ff51,Dylan,Banner,,,,,,,,,,,,,,,,83.1,4.86,2,6,0,66,
bb_601da729b544,Christian,Mello,,,,,,,,,,,,,,,,48.2,8.32,1,5,0,40,
bb_e05f38e75084,Brian,Cadieux,,,,,,,,,,,,,,,,37.1,6.51,2,4,0,23,
bb_d2b73298682a,Ethan,Nardacci,,,,,,,,,,,,,,,,47.1,7.04,1,8,0,40,
bb_b75e4fe49d91,Tyler,Kneller,,,,,,,,,,,,,,,,21.1,8.02,1,1,0,11,
bb_b9ae483ee1c0,Mark,Gajowski,,,,,,,,,,,,,,,,20.0,9.0,0,1,0,20,
bb_ad2e4659d0f8,Alex,Enea,,,,,,,,,,,,,,,,7.0,9.0,1,1,0,4,
bb_66519a6c1f1b,Jameson,Walsh,,,,,,,,,,,,,,,,21.2,9.14,0,0,2,11,
bb_6d0a6455749c,Ryan,Pittz,,,,,,,,,,,,,,,,19.1,11.17,0,2,0,7,
bb_e394ba2ab8c5,Zach,Nalawadi,,,,,,,,,,,,,,,,19.2,11.44,1,3,0,9,
bb_32ce76a944e2,Jaden,Schmidt,,,,,,,,,,,,,,,,1.0,36.0,0,0,0,0,
bb_408804b54ba8,Tye,Mariano,,,,,,,,,,,,,,,,0.2,40.5,0,0,0,1,
bb_c03f7919044f,Lorenzo,Camilleri,44,38,145,17,40,7,2,6,26,69,25,36,0,0,0.276,,,,,,,
bb_c45e5147a7af,Austin,Francis,48,48,175,33,47,9,0,0,26,56,39,26,5,9,0.269,,,,,,,
bb_ad13d591f1f8,Rowin,O'Connor,43,41,154,25,41,8,0,7,32,70,12,46,3,4,0.266,,,,,,,
bb_21a006f4a396,Jack,Stead,42,42,158,24,40,9,1,4,30,63,13,31,2,2,0.253,,,,,,,
bb_15a61435a420,Dillon,Can,41,39,144,22,36,6,0,3,17,51,15,15,1,1,0.25,,,,,,,
bb_89d272f52fa6,Ty,Sallie,47,47,185,38,46,7,1,2,22,61,33,49,20,23,0.249,,,,,,,
bb_e6512e7f6d07,Cole,Campbell,47,45,175,24,39,3,0,3,19,51,24,32,11,15,0.223,,,,,,,
bb_424ea8c7a9ad,Sheehan,O'Connor,41,36,127,16,28,5,0,0,11,33,7,51,1,2,0.22,,,,,,,
bb_05e4d6297ae1,Connor,Klock,21,12,50,9,15,1,0,1,9,19,7,10,0,0,0.3,,,,,,,
bb_2387c1dfc6e4,Brody,Levin,29,19,82,14,21,4,1,1,11,30,6,15,3,3,0.256,,,,,,,
bb_82e0e641c0f2,Nick,Vega,25,21,76,16,19,3,1,5,14,39,15,25,0,0,0.25,,,,,,,
bb_f913131881a5,Conner,Rippo,24,18,51,9,11,1,0,2,12,18,10,11,2,2,0.216,7.0,1.29,0,0,0,2,
bb_338b4142ac14,Tyler,Huzzy,5,2,10,1,2,0,0,0,2,2,0,1,0,0,0.2,,,,,,,
bb_0895868cfb44,CJ,Wisniewski,18,8,27,6,4,2,0,0,2,6,3,12,0,0,0.148,,,,,,,
bb_ca6de1c16178,Andrew,Hart,24,8,27,6,4,0,0,0,0,4,4,11,0,1,0.148,,,,,,,
bb_dbb83ffdce76,Ben,Robinson,11,4,14,6,2,1,0,0,2,3,6,5,0,0,0.143,,,,,,,
bb_12f7a921bb6a,Jake,Meyers,5,2,6,0,0,0,0,0,1,0,1,5,0,1,0.0,,,,,,,
