athlete_id,first_name,last_name,gp,gs,ab,r,h,doubles,triples,hr,rbi,tb,bb,so,sb,sb_att,avg,ip,era,w,l,sv,k,app
sb_aeed04f4fb3a,Xztashya,Porter,34,29,91,15,24,8,1,3,16,43,7,24,6,6,0.264,,,,,,,
sb_1c63c6f84677,Jazzmyn,Ohlson,31,17,54,13,14,1,1,1,10,20,2,11,11,11,0.259,,,,,,,
sb_fd0edbaa55e9,Madison,Heath,37,28,84,20,21,3,0,3,10,33,8,24,4,4,0.25,,,,,,,
sb_765d27675d69,Claira,Stone,31,30,84,6,21,4,0,0,7,25,9,6,0,0,0.25,,,,,,,
sb_bea97a433301,Isabella,Rumbold,34,24,67,16,16,3,0,0,8,19,18,13,6,7,0.239,,,,,,,
sb_887fb10c4ada,Aniya,Caldwell,34,29,87,12,17,2,0,0,7,19,10,23,9,10,0.195,,,,,,,
sb_d6e95703febf,A'Leah,Wilson,29,26,93,24,32,3,1,0,18,37,8,9,12,14,0.344,,,,,,,
sb_c2d95eb4bdc0,Cheyenne,Payne,25,24,78,21,26,4,1,0,8,32,11,8,19,21,0.333,,,,,,,
sb_284f312230a2,Kevana,Deberry,18,13,7,2,2,0,0,1,3,5,0,2,0,0,0.286,79.0,5.41,7,6,0,58,
sb_6c4d9ff3e8b3,Kendall,Jackson,21,9,16,4,4,0,0,1,5,7,4,0,0,1,0.25,14.1,8.79,0,2,0,3,
sb_d7beedcf7fc7,Madison,Boone,10,4,12,1,2,0,0,0,1,2,3,5,1,1,0.167,,,,,,,
sb_fc783937d3c5,Vangilees,Chambers,21,12,36,9,5,1,0,0,1,6,5,11,1,1,0.139,,,,,,,
sb_190b2717e28e,ZyKayah,Thomas,10,8,22,2,2,0,0,0,1,2,2,4,0,0,0.091,,,,,,,
sb_c97348cc0a3c,Tamarah,Lowery,23,16,23,3,2,1,0,0,3,3,5,7,1,1,0.087,129.1,3.57,8,8,1,120,
sb_8b7e4aa2cbfc,Laila,Holloway,15,9,3,1,0,0,0,0,0,0,1,0,0,0,0.0,39.1,7.12,4,4,0,8,
sb_98b784460b05,Bella,Hess,53,53,168,52,68,5,4,0,19,81,32,16,35,37,0.405,,,,,,,
sb_a306f7ed9dbe,Emma,Paul,53,53,168,40,65,20,1,6,60,105,18,16,15,18,0.387,,,,,,,
sb_e13330ac5d4c,Breonna,Marietta,53,52,147,24,54,13,1,16,55,117,16,33,0,0,0.367,,,,,,,
sb_c36521456b4e,Jaylin,McGill,53,52,144,33,52,14,0,5,30,81,19,26,3,3,0.361,,,,,,,
sb_065a9d77bb92,Avery,Townsend,53,53,153,35,53,1,0,0,10,54,13,23,29,31,0.346,,,,,,,
sb_9534222daadf,Abbie,Keilholz,53,53,130,16,42,12,0,3,33,63,18,17,0,1,0.323,,,,,,,
sb_61cea1c31fc8,Paige,Matteson,52,48,100,25,29,6,0,2,21,41,23,30,5,7,0.29,,,,,,,
sb_3d5f8b6f079b,Alexa,Foresha,53,53,154,19,42,15,0,3,26,66,14,20,1,1,0.273,,,,,,,
sb_c95ea3c69b4e,Sydney,Emanuel,44,33,97,14,24,8,0,1,10,35,7,19,4,5,0.247,,,,,,,
sb_6fd53fdcbbb1,Addison,Nogay,12,1,7,3,3,1,1,0,2,6,1,3,0,0,0.429,,,,,,,
sb_004123195b51,Sophia,Frye,9,0,6,1,2,1,0,0,4,3,1,1,0,0,0.333,,,,,,,
sb_90406027f2a6,Kensy,Thomas,29,1,21,13,6,1,0,0,3,7,1,5,4,4,0.286,,,,,,,
sb_57c3ede60291,Allyson,Nordling,33,1,28,4,7,0,0,2,7,13,1,2,0,0,0.25,12.0,4.08,0,0,0,7,
sb_6ae3ddf59cff,Gabby,Bibb,35,23,58,16,13,0,0,0,3,13,3,4,5,6,0.224,,,,,,,
sb_196be6a5a1a5,Carly,Crowder,35,0,14,12,3,0,0,1,4,6,3,4,8,9,0.214,,,,,,,
sb_78de1e437f99,Gabi,Ramm,26,2,10,11,2,0,0,0,0,2,0,4,6,7,0.2,,,,,,,
sb_8f9cb1164e8d,Courtney,Boggs,18,0,13,2,2,0,0,0,1,2,3,2,0,0,0.154,,,,,,,
sb_fc0142c0956a,Taylor,Bernard,13,0,11,0,0,0,0,0,2,0,2,3,0,0,0.0,,,,,,,
sb_01a1597d3a9a,Liz,Alsop,16,0,4,1,0,0,0,0,1,0,0,3,0,1,0.0,18.0,5.06,3,0,0,4,
sb_263c50a48fc9,Delaney,Haller,28,27,2,0,0,0,0,0,0,0,0,0,0,0,0.0,137.1,1.73,16,5,1,82,
sb_891af485db32,Micah,Wilson,26,10,1,0,0,0,0,0,0,0,0,1,0,0,0.0,83.2,3.35,8,5,0,51,
sb_54b2c9c715b7,Amber,Thompson,11,0,0,2,0,0,0,0,0,0,0,0,2,4,0.0,1.0,14.0,0,0,0,0,
sb_5f6ec2e0ec15,Phoebe,Rusnak,,,,,,,,,,,,,,,,42.0,3.83,5,1,1,22,
sb_f992a33d3b33,Caitlin,Morey,,,,,,,,,,,,,,,,46.2,6.75,6,3,0,23,
sb_6d80353ea91b,Olivia,Hylton,,,,,,,,,,,,,,,,4.1,12.92,0,0,0,0,
sb_fa68760cf78f,Lillie,Crimm,,,,,,,,,,,,,,,,0.1,21.0,0,0,0,0,
sb_328e01496d16,Stephanie,Daly,50,50,153,16,52,5,0,0,23,57,9,13,4,4,0.34,,,,,,,
sb_51cf3e2ed060,Hannah,Smith,48,48,146,19,47,2,0,0,20,49,23,5,2,2,0.322,,,,,,,
sb_e386e79a4ba0,Kiley,McQuillan,50,50,162,18,48,7,0,5,37,70,8,9,1,2,0.296,,,,,,,
sb_d2a54e1913fc,Emily,Ricci,50,50,152,31,41,4,0,1,14,48,23,10,24,27,0.27,,,,,,,
sb_9ec331345be2,Olivia,Burns,48,47,142,24,34,0,0,0,5,34,20,35,9,9,0.239,,,,,,,
sb_354be9552a17,Ryleigh,Hall,41,38,108,13,25,2,0,2,17,33,12,14,4,5,0.231,,,,,,,
sb_1615165cdbf5,Annake,Meadows,46,39,110,18,23,2,1,0,12,27,11,16,6,6,0.209,,,,,,,
sb_bce52284db1b,Raquelle,Justice,48,47,123,9,18,3,0,0,10,21,19,21,0,0,0.146,,,,,,,
sb_c2aa2a44ff16,Chloe,Montalvo,45,45,121,5,14,5,0,0,9,19,12,25,0,0,0.116,,,,,,,
sb_18e00d14de1e,Brooke,Maher,4,4,14,2,5,0,0,0,1,5,1,4,3,3,0.357,,,,,,,
sb_970b0f3a829e,Mia,Fisher,36,26,75,6,13,1,0,0,5,14,8,18,0,0,0.173,,,,,,,
sb_97ff13274586,Morgan,Hicks,20,4,19,0,1,0,0,0,4,1,7,4,0,1,0.053,,,,,,,
sb_c676f40c7b5c,Haleigh,Curry,29,1,2,7,0,0,0,0,0,0,0,2,1,1,0.0,,,,,,,
sb_55955d1aad1b,Chaynie,Cornwell,13,0,1,5,0,0,0,0,0,0,0,1,1,2,0.0,,,,,,,
sb_5f19592c33eb,Sophia,Gunnin,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,,,,,
sb_26d775f774b2,Riley,Rowe,,,,,,,,,,,,,,,,133.0,3.84,8,14,1,44,
sb_8a78ae7fcc55,Jordan,Sheets,,,,,,,,,,,,,,,,82.2,3.98,3,11,0,46,
sb_433a081becdf,Ava,Matthews,,,,,,,,,,,,,,,,90.1,4.11,3,9,2,38,
sb_554cd0f62b3b,Alyssa,Hunter,,,,,,,,,,,,,,,,32.1,8.23,0,2,1,15,
sb_9ad628b44b30,Gabby,Young,45,45,129,18,39,9,2,0,12,52,3,5,6,6,0.302,,,,,,,
sb_09ebdfd8805d,Hannah,Lewis,44,41,118,17,34,3,3,3,27,52,9,20,6,8,0.288,,,,,,,
sb_9e9424b4a31f,Gigi,Polanco,45,45,127,28,36,8,1,1,9,49,24,19,13,15,0.283,,,,,,,
sb_cb687449f945,Kate,Mikle,42,42,120,13,33,6,0,0,19,39,10,14,1,1,0.275,,,,,,,
sb_29afa5db3dd8,Emma,Lucchesi,41,40,95,12,19,0,0,0,3,19,1,7,5,7,0.2,,,,,,,
sb_c99771f46276,Amanda,Lieberman,18,4,4,0,2,1,0,0,2,3,0,0,0,0,0.5,52.1,4.68,1,5,0,13,
sb_30b2fbe2762c,Cam,Nolte,34,10,51,2,16,1,0,0,5,17,0,7,0,0,0.314,,,,,,,
sb_5f5beedb86a1,Emily,Borresen,18,5,23,0,6,0,0,0,1,6,2,3,0,0,0.261,,,,,,,
sb_cde9fe2aa311,Keira,Morris,33,29,77,9,20,2,0,0,7,22,8,6,6,6,0.26,,,,,,,
sb_29ff03e2019a,Kara,Zweig,18,13,35,4,8,1,0,0,3,9,3,10,2,2,0.229,,,,,,,
sb_a3ba3b3aaef1,Carsyn,Kull,20,9,35,2,8,1,0,0,3,9,1,6,1,1,0.229,,,,,,,
sb_d3bb990d8cd3,Nei,Nei De Jesus,32,26,71,7,16,3,2,0,6,23,6,11,2,5,0.225,,,,,,,
sb_dcf8d7506631,Alyssa,Trapani,16,0,15,0,3,0,0,0,1,3,1,4,0,0,0.2,,,,,,,
sb_0dbe127efada,Des,Aitken,30,23,15,7,3,1,0,0,1,4,4,2,5,5,0.2,123.2,3.23,7,12,0,51,
sb_eceed7dda52b,Ella,Torres,23,16,36,1,7,2,0,0,5,9,4,2,0,0,0.194,60.0,3.85,2,8,0,17,
sb_2237ce1ca5bb,Brianna,Shelley,21,17,38,4,7,0,1,0,1,9,2,6,1,3,0.184,,,,,,,
sb_02d7b4e5d743,Shelby,Savitt,33,31,61,5,9,0,0,0,2,9,4,13,4,4,0.148,11.2,6.6,0,2,0,3,
sb_261c5388f073,Izzy,Barrios,18,5,16,5,2,0,0,0,0,2,0,2,5,5,0.125,,,,,,,
sb_b5bf536bc8ea,Lila,Tidball,9,0,4,0,0,0,0,0,0,0,2,0,0,0,0.0,,,,,,,
sb_550cb8686aa7,Natalie,Snowden,,,,,,,,,,,,,,,,50.2,5.39,2,5,0,9,
sb_0f8241482594,Kimberly,Torres,50,49,163,36,73,21,1,13,47,135,18,8,0,0,0.448,,,,,,,
sb_85c1e8a618e5,Karina,De La Vega,49,46,157,33,60,13,6,5,33,100,4,13,4,5,0.382,,,,,,,
sb_81e35ecda90f,Brielle,Cubala,46,46,114,13,37,5,0,4,14,54,15,12,2,3,0.325,,,,,,,
sb_b4c70e62bdb4,Kelsey,Vitalis,47,40,122,18,38,11,3,1,24,58,4,17,2,2,0.311,87.0,5.23,5,8,1,45,
sb_d6aeaa15a838,Mikayla,Brown,48,47,139,24,41,10,2,5,27,70,17,21,1,1,0.295,,,,,,,
sb_7dd0951b1efe,Alyson,Walling,46,45,117,12,31,2,0,0,10,33,8,11,2,2,0.265,,,,,,,
sb_d431d436ae31,Hannah,Ramirez,44,42,116,27,25,4,0,0,7,29,7,7,2,2,0.216,,,,,,,
sb_07db12087c43,Makayla,De La Rosa,35,28,77,15,21,7,0,2,12,34,10,18,0,0,0.273,,,,,,,
sb_8e40eb08dd01,Autumn,Eck,18,10,37,1,10,1,0,0,6,11,2,3,0,0,0.27,,,,,,,
sb_033be67dfc16,Marielle,Balonze,6,4,12,0,3,0,0,0,1,3,1,1,0,0,0.25,,,,,,,
sb_4056d1e40b79,Aria,Reyes,4,1,4,0,1,0,0,0,2,1,3,1,0,0,0.25,,,,,,,
sb_a245159bb8e6,Kailey,Alas,27,23,75,10,18,1,1,0,9,21,9,9,1,2,0.24,,,,,,,
sb_a93d3dc32f60,Mallory,Shevlin,16,4,13,2,3,0,0,0,1,3,1,2,0,0,0.231,18.0,8.56,1,2,0,18,
sb_d114393a69f1,Sienna,Cardell,19,6,19,2,4,2,0,0,1,6,6,6,1,1,0.211,,,,,,,
sb_671a37c0758d,Annika,Smith,28,26,59,9,11,2,3,2,11,25,9,14,4,4,0.186,,,,,,,
sb_fd811ca8a924,Sara,Torres,9,2,13,1,2,0,0,0,1,2,1,1,0,0,0.154,,,,,,,
sb_8a9d8ed3fee3,Kailyn,Engels,4,2,7,0,1,1,0,0,2,2,0,0,0,0,0.143,,,,,,,
sb_2d8dc32cf975,Gabriella,Diaz,26,13,22,9,3,1,0,0,1,4,4,6,4,6,0.136,0.0,0.0,0,0,0,0,
sb_e8455023d500,Kaitlyn,DeBondt,39,27,53,11,6,0,0,0,4,6,6,5,4,6,0.113,,,,,,,
sb_cbbcf3c0f78e,Hailey,Rodriguez,24,2,3,5,0,0,0,0,0,0,0,2,0,0,0.0,,,,,,,
sb_db9a4645ab79,Gabriella,Oliver,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
sb_941b643b40bd,Darlene,Valadez,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
sb_5dfeee2dccc9,Jessica,Paxson,13,0,1,6,0,0,0,0,0,0,0,0,2,2,0.0,,,,,,,
sb_7b111276ac68,Jocelyn,Moody,,,,,,,,,,,,,,,,154.0,3.55,15,7,1,81,
sb_dd7a4d0ac624,Jazel,Lopez,,,,,,,,,,,,,,,,0.1,0.0,0,0,1,0,
sb_0f5fdd800e0d,Skye,Limardo,,,,,,,,,,,,,,,,34.0,2.68,2,3,1,15,
sb_77cc405ae3ad,Kylie,Dressel,,,,,,,,,,,,,,,,30.2,3.2,3,3,1,13,
sb_47cd035f930d,Savannah,Arreguin,51,51,151,47,65,3,1,1,8,73,11,18,33,33,0.43,,,,,,,
sb_730579155484,Camryn,Van Valkenburgh,52,51,133,43,57,6,4,2,40,77,17,6,24,25,0.429,,,,,,,
sb_a38c56731d4c,Alicia,Ott,53,53,162,41,68,21,2,5,59,108,13,11,8,10,0.42,,,,,,,
sb_3a1bc1a46fe3,Zoey,Galindo,52,49,155,30,54,10,3,1,35,73,22,13,10,12,0.348,,,,,,,
sb_327cc318b4d6,Delaney,Duford,52,51,150,48,52,12,5,5,45,89,20,15,19,21,0.347,,,,,,,
sb_a4399dd20181,Charlit,Hartenstein,53,51,153,24,45,11,1,2,29,64,14,11,8,8,0.294,,,,,,,
sb_4fa3e0112a1c,Maisie,Lerette,52,51,147,36,43,13,5,6,34,84,13,24,9,10,0.293,,,,,,,
sb_4ca520f886be,Andie,Anderson,44,38,96,29,25,3,5,1,11,41,16,25,23,25,0.26,,,,,,,
sb_1aeaf425ac07,Georgia,Clough,38,31,52,11,18,6,0,0,13,24,2,4,7,7,0.346,123.2,2.49,17,6,2,143,
sb_e944671cb656,Raylee,Gilbert,28,7,6,0,2,0,0,0,1,2,1,3,0,0,0.333,64.0,3.72,5,0,2,21,
sb_08571101e29d,Danica,Nielsen,38,31,76,6,25,4,0,0,19,29,4,11,0,0,0.329,15.0,1.87,1,1,0,5,
sb_3281ed3b0165,Bailey,Dzivasen,30,6,43,3,14,3,0,0,8,17,4,2,1,1,0.326,1.2,4.2,0,0,0,0,
sb_a93361990992,Mia,Keenan,41,7,28,18,9,1,0,0,4,10,0,3,9,10,0.321,0.2,0.0,0,0,0,0,
sb_37772d6c7235,Taylor,Ellis,39,26,56,8,12,5,1,0,6,19,16,11,0,0,0.214,,,,,,,
sb_98550eb75788,Maggie,Sudimick,28,3,16,6,2,1,0,0,1,3,2,4,5,7,0.125,0.0,0.0,0,0,0,0,
sb_4dd4e90ee31d,Brooke,Koehler,20,3,1,0,0,0,0,0,0,0,2,1,0,0,0.0,49.1,2.84,5,2,0,46,
sb_1e6b779b49d2,Kennedy,Morris,27,16,0,1,0,0,0,0,0,0,0,0,0,0,0.0,85.1,3.12,13,3,2,45,
sb_4d77efebc428,Gwenyth,Canuel,,,,,,,,,,,,,,,,0.0,0.0,0,0,0,0,
sb_d39bea7e96c7,Emma,Chisholm,49,49,152,40,66,11,0,19,61,134,20,22,4,4,0.434,,,,,,,
sb_0695df5b6c35,Chloe,Fariello,42,41,132,42,53,9,4,0,21,70,18,24,17,22,0.402,60.2,3.58,6,4,1,32,
sb_1d9d26a3b071,Malaya,Nelson,49,49,150,15,47,6,2,0,13,57,7,3,1,2,0.313,,,,,,,
sb_93867d466d17,Miranda,Schwartz,49,49,142,46,43,10,2,11,39,90,18,23,3,3,0.303,,,,,,,
sb_1af6c15ed6bb,Haley,Rider,37,33,99,12,26,7,1,3,25,44,14,23,1,3,0.263,,,,,,,
sb_ae8f9d493741,Ella,Niles,49,45,119,25,31,1,1,0,4,34,11,11,11,12,0.261,,,,,,,
sb_1704d15e6915,Jillian,Moeller,37,26,85,4,22,8,0,1,20,33,10,18,1,2,0.259,,,,,,,
sb_e9a417ea9dc3,Mia,Terito,49,49,129,22,28,3,2,4,15,47,14,35,3,3,0.217,,,,,,,
sb_37b410f88421,Kate,Rodel,45,44,135,12,29,7,0,0,20,36,5,19,1,1,0.215,,,,,,,
sb_34f7a64dd9f3,Audrey,Gurule,41,38,90,17,17,3,1,0,3,22,10,12,5,5,0.189,,,,,,,
sb_9bdd930276e2,Alexa,Garofalo,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1.0,,,,,,,
sb_920a6613c966,Brianna,Garcia,30,0,7,2,2,0,1,0,2,4,1,2,0,0,0.286,,,,,,,
sb_305da4b7dcab,Julianna,Hynes,26,5,22,5,5,1,0,0,0,6,3,2,2,2,0.227,6.0,0.0,1,0,1,1,
sb_cb5313f86969,Sage,Verkler,7,6,15,1,3,1,0,0,2,4,3,5,0,0,0.2,,,,,,,
sb_9f7ee050e632,Samantha,Shortal,20,3,8,4,0,0,0,0,1,0,2,2,2,4,0.0,,,,,,,
sb_f7296ad5518f,Dani,Sigal,3,2,2,1,0,0,0,0,0,0,2,0,0,0,0.0,,,,,,,
sb_c2c266e662bb,Ally,DeLisi,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_439f81ee6222,Jacqleen,Golden,21,0,0,4,0,0,0,0,0,0,0,0,2,3,0.0,,,,,,,
sb_45cf1644fbf6,Sammy,Murphy,,,,,,,,,,,,,,,,154.0,2.14,16,7,2,118,
sb_9fa90ec5d41a,Kelsey,Hahn,,,,,,,,,,,,,,,,66.2,3.04,5,3,1,55,
sb_5af8642572f7,Ava,McCormick,,,,,,,,,,,,,,,,43.1,3.07,3,3,2,29,
sb_d130c1a4060c,Rhianna,Hudson,,,,,,,,,,,,,,,,1.1,26.25,0,0,0,1,
sb_890382f2eeed,Skyler,Dietz,45,43,136,25,48,10,2,0,15,62,11,17,12,12,0.353,,,,,,,
sb_9088848ede58,Izzy,Cueva,43,39,118,13,37,5,1,1,18,47,2,21,0,1,0.314,32.2,8.14,3,4,0,11,
sb_772a3c2d4fed,Alyssa,Fockler,51,50,154,27,43,8,0,3,17,60,20,15,0,0,0.279,,,,,,,
sb_06a4219d537e,Carmen,Alexander,46,45,134,21,34,7,0,9,39,68,20,37,0,1,0.254,,,,,,,
sb_c9797624c5ee,Mia,Cueva,46,42,136,16,33,13,0,3,23,55,10,25,0,0,0.243,,,,,,,
sb_64d84317e71f,Trista,Hoobler,47,42,110,14,24,3,1,0,9,29,6,13,1,3,0.218,,,,,,,
sb_c9566581b9d6,Rhiannon,Lister,8,7,19,1,6,0,0,0,4,6,5,1,0,0,0.316,,,,,,,
sb_11556d44c0dc,Alex,Tenorio,39,37,121,26,35,13,1,1,9,53,15,18,5,5,0.289,,,,,,,
sb_a53505749ed1,Stella,Romeo,34,33,87,17,23,3,0,1,8,29,6,10,0,0,0.264,,,,,,,
sb_12bf970c980b,Allieghfaye,Abbie,15,12,31,2,8,2,0,0,4,10,3,7,0,0,0.258,,,,,,,
sb_671505648a29,Makenna,Milliman,32,28,90,10,23,6,0,1,10,32,2,10,0,0,0.256,,,,,,,
sb_0314e8c07356,Kaylee,Kinney,2,2,4,0,1,0,0,0,0,1,0,2,0,0,0.25,,,,,,,
sb_6a9abd3286f9,McKenna,Timmons,34,30,95,9,23,5,0,0,10,28,6,10,0,0,0.242,,,,,,,
sb_f6a953b1d668,Paige,Fuller,24,14,34,6,8,0,0,0,2,8,2,3,8,9,0.235,,,,,,,
sb_01809253ead7,Alejandra,Medina,24,22,65,5,12,0,0,3,8,21,7,22,0,0,0.185,,,,,,,
sb_2fd3f9c82ec7,Cali,Niccum,28,28,76,9,14,1,0,3,7,24,8,23,0,0,0.184,,,,,,,
sb_d11d514abd60,Amiah,DeClusin,3,3,7,2,1,1,0,0,0,2,1,3,0,0,0.143,,,,,,,
sb_a8909238f195,Hailie,Mann,,,,,,,,,,,,,,,,141.1,5.1,7,12,0,68,
sb_c8a1b12e5a51,Chloe,Padilla,,,,,,,,,,,,,,,,132.0,5.83,4,16,1,97,
sb_a7840ec770c2,Addison,Gavigan,,,,,,,,,,,,,,,,45.2,7.66,1,7,0,17,
sb_69342850147b,Anderson,Thrower,57,57,191,43,83,5,0,0,23,88,12,11,12,13,0.435,,,,,,,
sb_456ad7ba279e,Madalyn,White,50,50,163,58,70,12,3,0,19,88,29,10,32,34,0.429,,,,,,,
sb_a6a6f44d0b78,McKenzie,Jewell,59,59,164,35,60,14,1,8,46,100,15,20,2,2,0.366,,,,,,,
sb_3d3502e6ad9d,Jenna,Walling,60,60,167,23,51,14,0,9,55,92,27,22,0,0,0.305,230.0,1.92,27,8,4,207,
sb_7a64a07e1713,Rylie,Webster,60,60,178,36,54,20,1,6,43,94,21,13,4,5,0.303,,,,,,,
sb_2098383ae98f,Paige,Strickland,60,59,176,31,51,10,5,3,28,80,10,27,4,4,0.29,,,,,,,
sb_ff4638ac127b,Rylee,Gray,47,35,105,15,28,5,0,3,16,42,17,15,0,0,0.267,,,,,,,
sb_5e687b4db692,Mikaela,Goss,60,60,152,30,40,11,3,0,26,57,21,20,6,7,0.263,,,,,,,
sb_3b37b35ef742,Maddy,Golka,48,45,115,25,26,7,0,2,31,39,26,8,3,3,0.226,,,,,,,
sb_4234d5d9bd0d,Reese,Miller,31,20,71,11,22,2,0,0,10,24,7,8,0,1,0.31,,,,,,,
sb_79125bb465c8,Kendal,Miller,29,24,62,10,16,2,0,0,9,18,10,4,0,0,0.258,,,,,,,
sb_169e5e5ba00f,Rachel,Little,9,5,10,4,2,0,0,0,2,2,3,0,1,1,0.2,,,,,,,
sb_958a256d9a01,Tallulah,Civoniceva,31,24,14,0,1,0,0,0,0,1,4,4,0,0,0.071,,,,,,,
sb_c1e93ea137e6,Riley,Davis,7,3,6,0,0,0,0,0,0,0,1,3,0,0,0.0,,,,,,,
sb_793b1ae1cb03,Kelsey,Day,24,13,4,1,0,0,0,0,0,0,1,3,0,0,0.0,,,,,,,
sb_0b9f8d5773bb,Claire,Neely,17,0,4,7,0,0,0,0,0,0,1,0,0,1,0.0,,,,,,,
sb_62895d5785ef,Giana,Mirenda,6,0,3,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
sb_b9f1b899fe99,Neilah,Browne,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,,,,,
sb_d05f7bf732cb,Lainey,Amaker,19,0,0,11,0,0,0,0,0,0,0,0,1,1,0.0,,,,,,,
sb_0b5dd84e7f67,Sydney,Weaver,19,0,0,11,0,0,0,0,0,0,0,0,2,2,0.0,,,,,,,
sb_4bd7af33b0b4,Alyssa,Poston,,,,,,,,,,,,,,,,131.1,1.92,16,3,0,96,
sb_016835209673,Laini,Kosinski,,,,,,,,,,,,,,,,32.1,1.95,4,1,0,7,
sb_4117ea3135af,Reese,Watson,,,,,,,,,,,,,,,,7.1,14.32,0,1,0,12,
sb_f62fd6f98d19,Sage,Haller,50,48,130,34,47,7,3,5,32,75,21,15,3,4,0.362,,,,,,,
sb_4571ebb9d345,Arden,Miller,52,52,155,52,55,13,2,10,52,102,24,12,6,8,0.355,,,,,,,
sb_5194d1ceff1a,Izabella,Donaldson,50,49,97,24,34,5,0,9,32,66,10,16,0,0,0.351,111.0,2.4,15,3,0,93,
sb_ddb976220adb,Ally,Myers,52,50,144,22,50,11,0,7,37,82,19,14,0,0,0.347,39.0,3.23,2,1,1,17,
sb_e35994583d0c,Sammy,Magee,45,38,73,11,25,4,0,1,6,32,11,8,1,2,0.342,50.2,5.53,5,3,0,36,
sb_7d3c8f797af8,Gracie,Nelson,52,52,170,55,58,2,0,0,12,60,28,22,17,21,0.341,,,,,,,
sb_080d1b62ce0b,Olivia,Stetler,51,48,160,20,54,9,0,4,29,75,4,22,1,1,0.338,,,,,,,
sb_1095dba2201f,Kylee,Piconi,52,52,155,39,51,13,3,3,36,79,33,10,1,1,0.329,,,,,,,
sb_6f578f382670,Brianna,Russo,48,45,123,37,35,12,1,1,30,52,29,12,3,3,0.285,,,,,,,
sb_ea18145e198c,Zoey,Marinello,46,37,105,18,21,4,0,1,13,28,12,12,0,0,0.2,,,,,,,
sb_aaea2106cb0e,Laura,Gilford,20,7,34,5,11,1,0,2,7,18,1,3,0,0,0.324,,,,,,,
sb_180c8c9cd199,Ryann,Durnall,30,2,13,13,4,1,0,0,2,5,4,8,7,7,0.308,,,,,,,
sb_8e3feb7bbc97,Morgan,Gross,17,4,13,2,3,1,0,0,2,4,2,3,1,1,0.231,,,,,,,
sb_124c82a59cb1,Mackenzie,Monahan,25,12,34,4,7,1,0,0,6,8,3,12,0,0,0.206,,,,,,,
sb_08d18a47ec3d,Julia,Meagher,9,5,3,0,0,0,0,0,0,0,0,2,0,0,0.0,1.0,28.0,0,0,0,0,
sb_43a868fda6f9,Izzy,Dietrich,32,19,0,0,0,0,0,0,0,0,0,0,1,1,0.0,111.1,3.58,14,8,2,38,
sb_fc610079625a,Gabby,Encinas,,,,,,,,,,,,,,,,7.2,4.57,0,0,0,4,
sb_8dff56e66047,Maddie,Smith,,,,,,,,,,,,,,,,12.1,5.11,0,0,1,8,
sb_de349c458b81,Karlie,Gutierrez,47,46,124,30,50,13,2,1,25,70,13,10,13,13,0.403,,,,,,,
sb_285b5d45fba4,Emily,Hobbs,49,48,143,35,52,10,1,2,22,70,23,8,13,13,0.364,,,,,,,
sb_40e141da09dd,Sydney,Lancaster,49,49,142,24,46,7,3,2,36,65,6,7,5,6,0.324,,,,,,,
sb_dc02d2efaaa6,Kimber,Kent,49,49,160,31,49,1,1,0,13,52,19,11,14,14,0.306,,,,,,,
sb_6273584a4863,Reina,Checo,43,41,96,21,27,5,3,3,21,47,19,15,11,12,0.281,,,,,,,
sb_af04fb084060,Maddie,Todd,49,49,147,26,41,9,1,1,20,55,3,12,5,5,0.279,,,,,,,
sb_9f3d1abf3d49,Stephanie,Condland,38,32,86,8,24,3,0,5,22,42,10,9,2,2,0.279,,,,,,,
sb_224f945dcef3,Emily,Hutcheson,47,46,122,25,33,3,1,1,16,41,14,16,10,11,0.27,0.0,0.0,0,0,0,0,
sb_63a47dfcf935,Kacie,Wiggins,39,30,67,14,18,1,1,0,8,21,7,7,10,10,0.269,,,,,,,
sb_e1e1a6310a39,Addison,Black,29,20,59,2,16,0,0,0,14,16,3,9,0,0,0.271,,,,,,,
sb_a4b824317a13,Halley,Nobles,23,18,52,12,13,0,0,0,6,13,7,5,6,6,0.25,,,,,,,
sb_5a623c3b384f,Skylar,Lee,9,5,12,3,3,0,0,0,2,3,2,3,1,1,0.25,,,,,,,
sb_f623e1ab1b6b,Annalise,Knop,18,10,12,0,2,0,0,0,1,2,0,0,0,0,0.167,42.1,3.64,4,2,1,13,
sb_91245704ea43,Sam,Story,14,4,16,1,2,0,0,0,1,2,6,4,0,0,0.125,,,,,,,
sb_648df7dd5abc,Emma,Sundermeyer,11,2,5,3,0,0,0,0,0,0,1,3,0,0,0.0,,,,,,,
sb_405403eb9911,Maddi,Lowery,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0.0,,,,,,,
sb_7d5904a3cce2,Jordan,Counts,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,,,,,,,
