athlete_id,first_name,last_name,gp,gs,goals,assists,points,shots,sog,gwg,gb,to,ct,dc,fow,fo_att,minutes,gk_ga,gk_gaa,gk_saves,gk_sv_pct
lax_513c47b8b3b3,Alexandra,Proefrock,20,17,24,4,28,53,46,1,12,29,5,0,,,,,,,
lax_7026b0fc25cc,Sophie,Harris,20,10,23,5,28,50,35,1,16,13,14,5,,,,,,,
lax_069157f51469,Blaine,Cosby,10,10,14,4,18,38,29,0,16,17,10,5,,,,,,,
lax_196df728dd33,Rose,Dunne,15,2,13,3,16,36,24,1,7,18,4,12,,,,,,,
lax_facfc4cf5079,Julia,Carbon,8,8,5,2,7,17,14,1,6,6,5,28,,,,,,,
lax_2cd635a554df,Sumi,Heffernan,8,0,4,2,6,8,7,0,1,3,0,0,,,,,,,
lax_48d962acbfdb,Svia,Russman-Araya,15,0,3,2,5,13,11,0,3,11,2,0,,,,,,,
lax_f706ba1104dc,Skylar,Holmes,2,0,3,1,4,4,4,0,1,0,0,0,,,,,,,
lax_373dd91a3961,Riley,Ng-Knepper,9,0,3,1,4,5,4,0,1,3,0,0,,,,,,,
lax_ad7341199d0d,Hope,West,3,0,3,1,4,5,4,0,1,0,0,0,,,,,,,
lax_8c23dc35f053,Sophia,Geibel,20,19,2,1,3,2,2,0,23,11,13,0,,,,,,,
lax_162ca6868bda,Shea,Dekshenieks,5,0,2,0,2,5,3,0,2,1,2,0,,,,,,,
lax_53d4b6da9bb5,Grace,Kotchick,2,0,1,1,2,2,1,0,0,1,0,0,,,,,,,
lax_575a37436777,Gretta,Harnish,17,13,1,0,1,2,2,0,15,6,12,1,,,,,,,
lax_ccf6f865a8d8,Marla,Lafferty,6,0,1,0,1,4,3,0,0,3,1,0,,,,,,,
lax_0d117805ed49,Siena,Pitone,4,0,0,1,1,1,0,0,4,1,0,0,,,,,,,
lax_778aea9e48b0,Sydney,Birchard,20,20,0,0,0,1,1,0,38,6,17,0,,,,,,,
lax_8d019dd8da29,Claire,Book,9,1,0,0,0,4,1,0,0,0,0,0,,,,,,,
lax_9d11c05a96b0,Paytyn,Crisp,1,0,0,0,0,0,0,0,0,0,0,0,,,,3,6.0,1,0.25
lax_de24c94e89a4,Hawley,Dick,5,1,0,0,0,0,0,0,2,3,1,5,,,,,,,
lax_f1a63d983fb3,Sara,DiGiovanni,20,20,0,0,0,0,0,0,31,6,6,0,,,,164,9.56,141,0.462
lax_e0ea7db7e227,Belle,Dintino,19,19,0,0,0,0,0,0,44,10,31,60,,,,,,,
lax_01c6b01daa7a,Daryn,Foertsch,12,1,0,0,0,0,0,0,13,5,4,3,,,,,,,
lax_87e426e06d58,Mia,Geignetter,5,0,0,0,0,0,0,0,6,2,3,0,,,,,,,
lax_0c088f6c9b1e,Rachel,Jones,7,0,0,0,0,0,0,0,3,0,0,0,,,,24,10.23,20,0.455
lax_6ae296561d71,Addy,McIlvain,17,10,0,0,0,1,0,0,3,4,2,40,,,,,,,
lax_eb69190a5a5a,Lucy,Rogers,20,20,0,0,0,0,0,0,27,12,17,0,,,,,,,
lax_0d519ed2c00a,Emma,Smith,2,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
lax_86fe034f201d,Jocelyn,Noyes,15,15,25,4,29,60,48,0,41,63,10,11,,,,,,,
lax_05282cad7ef7,Hannah,Bilowz,15,15,20,4,24,52,36,0,44,58,13,50,,,,,,,
lax_473e488b279f,Hannah,Rose,15,15,16,5,21,35,28,0,20,47,6,28,,,,,,,
lax_96fa8f4adc39,Marializ,Lopez,14,12,9,6,15,28,22,0,12,24,6,7,,,,,,,
lax_e4f784d1295c,Violet,Manson,5,5,4,0,4,22,11,0,7,6,4,25,,,,,,,
lax_f78094042793,Nathalie,Whitehouse,15,13,2,2,4,9,6,0,6,19,3,11,,,,,,,
lax_d400c98dc302,Sophia,Tomassoni,15,13,3,0,3,5,5,0,21,28,10,9,,,,,,,
lax_1a8e8c50f5df,Yasmin,Andrade,8,6,0,0,0,0,0,0,6,6,1,0,,,,,,,
lax_79b117a14d00,Teagan,Davenport,8,4,0,0,0,0,0,0,3,3,1,1,,,,,,,
lax_56d9a2f6ac3c,Kayla,Davidson,13,13,0,0,0,0,0,0,41,19,11,0,,,,194,20.47,114,0.37
lax_26e68854ddeb,Rachel,Korwan,15,15,0,0,0,0,0,0,10,15,7,0,,,,,,,
lax_1348b9546a4a,MJ,Larocchia,5,1,0,0,0,0,0,0,1,6,0,0,,,,,,,
lax_19fe86a0be09,Laureen,Leggett,8,5,0,0,0,0,0,0,14,9,2,0,,,,120,21.82,63,0.344
lax_1bdbb7ad5a51,Lydia,Murphy,14,13,0,0,0,2,1,0,3,7,1,0,,,,,,,
lax_0ccc7b9cdba1,Brooke,Roberti,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_aa34b1c6181f,Marsala,Vouriotis,14,14,0,0,0,4,1,0,15,32,8,0,,,,,,,
lax_87774a09ee51,Harper,Yingst,15,13,0,0,0,0,0,0,0,10,2,0,,,,,,,
lax_159ad5607047,Ellie,Zakhary,13,8,0,0,0,0,0,0,0,0,2,0,,,,,,,
lax_e83893486957,Julia,Daly,21,21,66,31,97,129,104,4,36,39,20,1,,,,,,,
lax_dbb9f9fb850c,Maddie,Passarello,21,21,41,10,51,81,64,1,23,27,1,84,,,,,,,
lax_f918fdfdafea,Riley,d'Entremont,17,0,20,27,47,37,32,0,9,25,1,0,,,,,,,
lax_c18fdda41c81,Michaela,Kelly,21,11,22,19,41,52,33,0,10,21,6,1,,,,,,,
lax_e9283aa12484,Nina,Marra,21,21,25,14,39,51,41,3,11,27,5,1,,,,,,,
lax_73b0607bdc84,Riley,Kenrick,21,0,28,7,35,56,44,2,2,19,1,0,,,,,,,
lax_daf5fdd4521a,Grace,Battle,21,21,22,7,29,71,45,2,12,31,10,134,,,,,,,
lax_3dd3c9c42e9b,Sarah,Scollin,21,19,21,5,26,49,32,1,15,16,22,2,,,,,,,
lax_c3bda3358d29,Kali,McDonnell,18,0,9,3,12,22,15,1,2,13,0,0,,,,,,,
lax_07395e9e05f6,Delaney,Nolan,10,0,10,1,11,18,14,0,2,3,2,0,,,,,,,
lax_7c113b42b4ba,Meghan,Crane,18,0,6,3,9,20,13,0,8,6,3,2,,,,,,,
lax_5399d5d6bec6,Kate,Evans,8,0,4,5,9,6,5,0,2,5,1,0,,,,,,,
lax_695f56c2c6bd,Katie,Westmoreland,17,0,4,1,5,15,8,0,6,7,2,9,,,,,,,
lax_cd8d247b83a1,Molly,Bryson,8,0,1,4,5,5,2,0,1,1,1,0,,,,,,,
lax_894523dc4169,Charlotte,Wilkinson,11,1,4,0,4,13,9,0,7,8,5,4,,,,,,,
lax_78e11495a754,Skylar,Matusz,9,0,2,2,4,4,4,0,3,6,2,0,,,,,,,
lax_82084629fd1c,Nora,Crowther,21,21,0,3,3,1,1,0,29,12,22,16,,,,,,,
lax_7cb0ea27c178,Ally,Kennedy,21,11,1,1,2,3,2,0,38,8,22,33,,,,,,,
lax_54f1e6ee9659,Maddy,Sweeney,7,0,0,1,1,0,0,0,1,1,2,2,,,,,,,
lax_811fc820a7d3,Anna,Anderson,4,0,0,0,0,0,0,0,1,0,1,0,,,,,,,
lax_c7091daf54d0,Lauren,Bloch,21,21,0,0,0,0,0,0,25,2,14,1,,,,,,,
lax_8a5dd7b83e36,Lauren,Carbon,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
lax_d0261863ebc1,Camryn,Epstein,14,14,0,0,0,0,0,0,23,6,22,0,,,,,,,
lax_a28a09c207f4,Ava,Guiterman,4,0,0,0,0,0,0,0,0,1,0,0,,,,,,,
lax_c21eb602fb13,Ashley,Kunzelmann,5,0,0,0,0,0,0,0,1,0,1,0,,,,,,,
lax_5d3129a83949,Caroline,Lamanna,19,12,0,0,0,0,0,0,12,3,8,1,,,,,,,
lax_b010160c3f03,Kate,Lesniewski,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_af3df152a2d4,Sophia,Liott,11,2,0,0,0,0,0,0,3,2,1,1,,,,,,,
lax_1a234d0174d9,Marin,McGuire,20,18,0,0,0,0,0,0,23,2,0,0,,,,126,9.24,76,0.376
lax_44219f5a5fd5,Faith,Pacquing,8,0,0,0,0,0,0,0,7,2,1,0,,,,,,,
lax_f5ff53beaaab,Ella,Patterson,15,14,0,0,0,0,0,0,21,6,12,4,,,,,,,
lax_7a557856b589,Caroline,Ragan,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_3e5d03a48078,Sophie,Roth,4,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
lax_5649fc87ecd3,Ella,Rowinski,4,0,0,0,0,0,0,0,3,0,4,0,,,,,,,
lax_d7d62b49ca61,Caroline,Storer,2,2,0,0,0,0,0,0,5,1,1,0,,,,14,9.97,9,0.391
lax_faeef1856241,Dillon,Troy,21,21,0,0,0,1,1,0,19,10,11,0,,,,,,,
lax_5bd1641febcc,Elizabeth,Tydings,14,1,0,0,0,0,0,0,11,1,2,0,,,,60,10.08,35,0.368
lax_855454288c4c,Emma,Collins,16,16,45,32,77,93,71,2,28,26,8,1,,,,,,,
lax_a0b06aa875a0,Kayli,Starkey,16,16,29,47,76,74,54,2,25,31,11,6,,,,,,,
lax_4390f58d4c2a,Lauren,Moorhouse,16,16,48,11,59,84,61,2,43,28,23,65,,,,,,,
lax_6418e52b0032,Reagan,Zywicki,16,16,27,23,50,89,51,1,26,23,5,54,,,,,,,
lax_3d2e15cd14e7,Ema,Rehder,15,14,36,3,39,66,57,1,35,25,18,30,,,,,,,
lax_a94e6ac155c8,Emma,Halweg,9,8,15,4,19,44,30,0,12,18,6,25,,,,,,,
lax_dd5dd7ae8cb3,Aoi,Suzuki,16,15,12,6,18,36,32,2,22,21,8,15,,,,,,,
lax_6d8875f3d048,Ella,Dallmann,15,2,3,0,3,11,7,0,15,11,9,6,,,,,,,
lax_5ece97d1c7fa,Sophia,Warner,15,12,2,1,3,3,3,0,6,8,5,0,,,,,,,
lax_3b912865b9f6,Riley,Zapf,13,5,1,1,2,12,9,0,11,9,2,2,,,,,,,
lax_b5638da791e4,Harmony,Wegler,14,14,1,0,1,2,2,0,12,11,7,3,,,,,,,
lax_47071ba01384,Lola,Brouwer,12,10,0,0,0,0,0,0,13,10,5,1,,,,112,12.48,94,0.456
lax_588effc30cf1,Lexi,Combs,10,3,0,0,0,1,1,0,5,6,1,0,,,,,,,
lax_decbde8b0f31,Sophia,Frascone,6,0,0,0,0,0,0,0,4,4,1,2,,,,,,,
lax_052aa4e1b2ca,Brooke,Frederick,12,3,0,0,0,0,0,0,6,5,2,2,,,,,,,
lax_1c19f5e9b316,Millie,Grand,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_42392cac4b30,Daviney,McKay,16,16,0,0,0,1,0,0,14,13,3,3,,,,,,,
lax_a1f55597bfbd,Diya,Patel,3,0,0,0,0,0,0,0,2,1,1,0,,,,,,,
lax_106aebbc091e,Hannah,Peterson,6,0,0,0,0,1,0,0,2,1,0,0,,,,,,,
lax_966f5dbcaf94,Macy,Peterson,6,2,0,0,0,0,0,0,5,4,5,1,,,,,,,
lax_6cf55d309491,Paige,Pierce,15,12,0,0,0,1,1,0,26,20,24,1,,,,,,,
lax_401bcbe5f496,Katarina,Rice,5,0,0,0,0,0,0,0,1,1,0,0,,,,6,5.0,11,0.647
lax_fa20a542b657,Nicole,Svitana,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_72924781240d,Sophie,Thompson,11,6,0,0,0,0,0,0,5,3,2,0,,,,53,9.11,42,0.442
lax_8afe5f3c8180,Matilda,Urbia,12,4,0,0,0,0,0,0,4,4,5,0,,,,,,,
lax_d2e24e5e8ae1,Kate,Zonin,18,18,73,17,90,132,105,4,20,40,16,69,,,,,,,
lax_057d11d33cf5,Sara,Costa,18,18,36,15,51,84,65,2,23,38,11,28,,,,,,,
lax_55ca5d10d9cd,Lauren,Samela,18,18,34,12,46,86,60,2,32,41,17,137,,,,,,,
lax_5c99b348ad63,Laurel,McIntosh,17,17,24,14,38,62,42,1,19,29,7,8,,,,,,,
lax_2ac9eb708c40,Katie,Graham,18,7,28,7,35,57,46,0,7,20,3,0,,,,,,,
lax_e96619003b1b,Talei,Ricketson,18,17,11,11,22,17,16,0,9,13,5,0,,,,,,,
lax_2a1d2caa2f85,Courtney,Ingham,17,12,12,4,16,26,19,1,13,19,4,1,,,,,,,
lax_ac603153008f,Brenna,Slattery,16,1,9,6,15,16,12,1,14,12,7,0,,,,,,,
lax_8ee51110dd39,Madeline,Aiello,13,0,9,1,10,17,13,0,5,4,0,1,,,,,,,
lax_e18d428b0f53,Jaleen,Ruiz,9,1,5,0,5,11,9,0,3,5,1,1,,,,,,,
lax_4a399b3a8d4b,Olivia,Shepherd,12,0,1,2,3,1,1,0,4,2,2,0,,,,,,,
lax_124d63962e49,Emiley,Bussiere,18,18,0,1,1,2,1,0,24,21,17,3,,,,,,,
lax_50c266b185a5,Kyra,Benard,12,3,0,0,0,0,0,0,4,0,1,0,,,,,,,
lax_6c03eb1a9cb2,Emily,Campbell,9,1,0,0,0,0,0,0,4,1,0,0,,,,18,5.86,21,0.538
lax_c62f2a645866,Samantha,Ciaglo,18,18,0,0,0,0,0,0,28,11,24,0,,,,,,,
lax_3805a90f3a2e,Shelby,Frashure,16,15,0,0,0,0,0,0,7,0,7,0,,,,,,,
lax_b340bcba9a14,Alexis,Lakeram,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_75dce9c53c98,Nora,Miller,3,0,0,0,0,0,0,0,1,0,0,0,,,,0,0.0,2,1.0
lax_c85761d63298,Adriana,Oddo,16,15,0,0,0,0,0,0,10,2,4,1,,,,,,,
lax_520b0c2df73a,Allison,O'Donnell,18,18,0,0,0,0,0,0,29,17,9,2,,,,,,,
lax_090bf294566c,Mandi,Rivard,18,17,0,0,0,0,0,0,33,11,5,0,,,,153,10.53,119,0.438
lax_2c73071c1ffb,Abby,Scher,10,2,0,0,0,0,0,0,2,2,1,0,,,,,,,
lax_d403b9082bdc,Parker,Laurin,17,17,41,10,51,81,69,2,14,32,6,0,,,,,,,
lax_473abe50470e,Lily,Dempsey,17,0,30,20,50,50,44,2,20,30,6,11,,,,,,,
lax_11f95b1dda9a,Adelyn,Esce,17,17,22,27,49,51,39,1,24,34,9,43,,,,,,,
lax_0a337f9e83e8,Jammie,Decker,17,17,21,3,24,46,37,1,36,9,23,68,,,,,,,
lax_223e72d2cd63,Jackie,Owens,17,17,7,12,19,28,20,0,9,25,2,1,,,,,,,
lax_95fed7b9b50d,Maura,Donoghue,16,9,12,4,16,23,20,1,16,17,6,13,,,,,,,
lax_abaeb63310bc,Ashley,Ament,17,17,10,5,15,29,23,0,34,28,13,19,,,,,,,
lax_983ecdd06eba,Abby,Skurka,17,16,12,1,13,25,17,0,6,25,4,6,,,,,,,
lax_8c59dd1f9cbd,Shea,Holloway,16,9,10,3,13,39,29,0,11,28,3,2,,,,,,,
lax_9067503ef97a,Lauryn,Bigwarfe,7,0,2,3,5,6,4,0,1,1,3,0,,,,,,,
lax_d0ba23fd4ddc,Ava,Reynolds,17,17,1,0,1,2,2,0,27,18,17,2,,,,,,,
lax_dbdc4c0f2115,Tabby,Coombs,16,15,0,1,1,0,0,0,10,11,10,5,,,,,,,
lax_be04729539a0,Jane,Duignan,6,0,0,0,0,0,0,0,1,2,0,0,,,,,,,
lax_7f4df1ff8e9c,Gabby,Fitzgerald,17,16,0,0,0,1,1,0,28,24,22,0,,,,,,,
lax_da67e9ca2c00,Kamryn,Hebert,6,0,0,0,0,0,0,0,0,2,0,1,,,,6,6.4,4,0.4
lax_aba807827292,Amy,Hurt,16,2,0,0,0,0,0,0,12,5,10,0,,,,,,,
lax_89d0828342bc,Regan,Kelly,17,17,0,0,0,1,1,0,24,13,13,1,,,,,,,
lax_e6c9e1ee824c,Brooke,Lynett,17,17,0,0,0,0,0,0,22,7,5,0,,,,152,12.07,122,0.445
lax_3b7fe6a3a7d4,Alexa,Patrakis,9,0,0,0,0,0,0,0,1,3,0,1,,,,26,7.51,15,0.366
lax_ec090c9cedf1,Emma,Russo,7,0,0,0,0,0,0,0,4,1,1,0,,,,,,,
lax_79beed15a3a5,Brooke,Epstein,21,21,67,20,87,126,103,4,33,26,8,99,,,,,,,
lax_53b68a08fc9a,Daniela,Martini,21,5,24,40,64,55,42,0,8,34,4,0,,,,,,,
lax_8a4e699faa51,Mikelle,Smith,21,21,32,27,59,100,55,1,31,42,16,30,,,,,,,
lax_39c18214d975,Sophie,Jaffe,21,21,27,30,57,58,48,2,15,40,6,3,,,,,,,
lax_3fb6c5b1c362,Bella,Gattuso,20,14,39,8,47,89,65,4,10,37,6,0,,,,,,,
lax_891010e01fb0,Kylie,McNamara,21,21,38,3,41,92,68,1,15,15,9,32,,,,,,,
lax_6293653a2d59,Louisa,Coughlin,21,15,9,10,19,30,20,0,27,12,8,6,,,,,,,
lax_5f913c6e4408,Natalie,Frekko,18,11,11,1,12,22,20,1,6,4,3,0,,,,,,,
lax_69fbd5537888,Kalli,Mullen,18,2,9,3,12,16,12,0,6,12,3,24,,,,,,,
lax_cba884e0cc11,Natalie,Bole,20,0,5,4,9,17,16,1,6,6,2,4,,,,,,,
lax_213e28bd063c,Georgia,Buendia,8,0,2,1,3,4,3,0,4,3,1,0,,,,,,,
lax_0869e390f34b,Finley,Jordan,20,20,1,2,3,1,1,0,46,16,45,6,,,,,,,
lax_5901985f869d,Kate,Peters,8,0,2,0,2,4,3,0,2,5,1,2,,,,,,,
lax_e4be53a8ee77,Maggie,Blanford,6,0,1,1,2,2,1,0,0,0,1,1,,,,,,,
lax_569ddfca6a69,Grace,Kail,5,0,0,2,2,2,0,0,1,0,1,0,,,,,,,
lax_b725399fd7c7,Lauren,Anderson,21,21,0,0,0,0,0,0,54,13,24,10,,,,,,,
lax_fa9b2c76402a,Ryan,Blanchard,11,0,0,0,0,0,0,0,3,2,0,1,,,,,,,
lax_5f0f07201e1a,Alexis,Brown,20,20,0,0,0,0,0,0,36,6,18,2,,,,,,,
lax_8379fa6b4bf9,Cameron,Hamilton,15,0,0,0,0,0,0,0,5,0,4,7,,,,,,,
lax_303d1c3292bb,Kiri,Jensen,21,18,0,0,0,0,0,0,21,10,21,3,,,,,,,
lax_2bbb057e32ed,Shaina,Lewis,20,14,0,0,0,0,0,0,24,3,1,0,,,,137,8.67,125,0.477
lax_f72f25f8e222,Olivia,McNatt,8,0,0,0,0,3,1,0,4,6,2,2,,,,,,,
lax_470c3fcf88b7,Quinn,Miske,8,0,0,0,0,0,0,0,1,1,2,1,,,,,,,
lax_8e9449a0b723,Lauren,Paprocki,18,0,0,0,0,1,0,0,13,1,5,3,,,,,,,
lax_31cd327c6e64,Lilly,Provost,21,21,0,0,0,0,0,0,40,5,18,4,,,,,,,
lax_e7871956ffa2,Ella,Salvador,11,7,0,0,0,0,0,0,2,0,0,0,,,,48,9.07,37,0.435
lax_970cd8a2ef77,Madison,Matuszak,10,10,4,13,17,21,14,0,27,35,12,6,,,,,,,
lax_8e33c00d63cd,Olivia,Horn,10,10,11,1,12,27,20,1,10,22,4,2,,,,,,,
lax_ad0d75fac81f,Sam,Accurso,10,10,8,3,11,27,20,0,17,19,11,29,,,,,,,
lax_a85202cbeb07,McKenna,Rice,10,10,4,0,4,17,14,0,4,22,2,0,,,,,,,
lax_c5bb280da1d0,Caitlin,Conrad,10,10,2,2,4,11,6,0,18,36,5,4,,,,,,,
lax_317fc4e01196,Lezly,McComber,8,7,2,2,4,14,6,0,20,18,12,17,,,,,,,
lax_0c8cbf885138,Ellie,Pembleton,10,0,3,0,3,10,8,0,7,20,2,1,,,,,,,
lax_84f60ab4f735,Jacqueline,Alaburda,10,10,1,1,2,4,1,0,2,0,2,15,,,,,,,
lax_108a72953ee0,Emma,Santos,5,0,1,0,1,1,1,0,1,0,0,0,,,,,,,
lax_f419e0cfc4e9,Jordan,Brown,9,7,0,0,0,0,0,0,15,12,6,0,,,,,,,
lax_73d820c5ffcd,Aaliyah,Burkhartzmeyer,9,4,0,0,0,1,0,0,11,9,1,3,,,,,,,
lax_6f151c989fb6,Willow,Canestrari,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_1c353fe05a80,Olivia,Cleary,10,10,0,0,0,0,0,0,24,22,3,0,,,,123,15.84,84,0.406
lax_54157afea4be,Madeleine,Cook,10,10,0,0,0,0,0,0,11,16,3,0,,,,,,,
lax_c20b41b10911,Sophia,Gannon,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_0741d1d048eb,Abigail,Kelleher,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
lax_1c4139f29037,Torren,Meyers,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,
lax_28d6db48f744,Jewely,Monford,10,10,0,0,0,0,0,0,10,14,8,0,,,,,,,
lax_78c81ad0f5ed,Summer,Newman,8,0,0,0,0,0,0,0,7,7,0,0,,,,39,17.43,26,0.4
lax_8f991fba7cc4,Michaela,Rice,4,2,0,0,0,0,0,0,2,2,3,0,,,,,,,
lax_efd6585a3c6f,Jenna,Yauger,10,10,0,0,0,0,0,0,5,15,2,0,,,,,,,
lax_51e66cac7663,Maggie,Merrill,15,15,42,16,58,102,68,1,18,26,15,62,,,,,,,
lax_e813badfae46,Julia,Gregory,15,15,41,6,47,92,59,2,18,33,11,69,,,,,,,
lax_4be7f3df2b28,Rachel,Harper,14,13,27,9,36,64,46,1,8,33,6,0,,,,,,,
lax_a7c91c1b006a,Geneva,DiRe,15,13,13,8,21,40,33,0,10,17,6,0,,,,,,,
lax_143fe0d22055,Menna,Salem,15,15,19,1,20,42,34,0,34,22,18,1,,,,,,,
lax_9b9d19fd907b,Emma,Massey,15,15,13,4,17,27,20,2,16,16,19,7,,,,,,,
lax_b9c2b5e6417b,Meghan,Welker,15,4,4,7,11,14,10,0,3,11,0,0,,,,,,,
lax_2c0e880bfa40,Tara,Fohner,8,0,1,4,5,3,2,0,1,1,1,1,,,,,,,
lax_748ef52d85da,Abbey,Bolingbroke,15,15,3,1,4,6,6,0,34,12,17,49,,,,,,,
lax_6b6c2fcaee9e,Mia,Treney,15,0,2,1,3,4,3,1,15,6,15,0,,,,,,,
lax_600225d0bf14,Alanna,Lee,14,13,1,0,1,4,4,0,5,14,5,0,,,,,,,
lax_0ea7961b300c,Kirstin,Meredith,8,0,1,0,1,5,4,0,5,6,1,0,,,,,,,
lax_dbd5c03aca4b,Tayton,Barrett,15,15,0,0,0,0,0,0,26,27,4,0,,,,177,13.22,133,0.429
lax_4693e14988ac,Natalie,Benincasa,14,14,0,0,0,0,0,0,21,10,11,1,,,,,,,
lax_8ee84e8bb14a,Zoe,Ferrouillet,3,0,0,0,0,0,0,0,1,1,1,0,,,,,,,
lax_139950666371,Emily,Fischer,14,1,0,0,0,0,0,0,1,3,2,0,,,,,,,
lax_178cc269cb44,Laney,Goldrick,3,3,0,0,0,2,0,0,1,2,1,0,,,,,,,
lax_fdccd5c34853,Laura,Hittle,5,0,0,0,0,0,0,0,0,1,0,0,,,,16,11.6,5,0.238
lax_6eac99208dff,Madison,Nalborczyk,15,14,0,0,0,2,2,0,18,15,12,0,,,,,,,
lax_04f3438e6dff,Piper,Wright,15,15,0,0,0,0,0,0,5,8,2,0,,,,,,,
lax_139b34274521,Julia,Brown,19,19,71,27,98,124,99,3,21,22,9,2,,,,,,,
lax_b0a8586f958b,Sarah,Rott,19,18,32,46,78,73,54,4,12,30,2,1,,,,,,,
lax_075d41bbf951,Stella,Bottum,19,18,44,7,51,85,69,2,31,30,18,37,,,,,,,
lax_4df016356b04,Sydney,LaPrairie,19,19,27,15,42,63,50,2,24,30,19,4,,,,,,,
lax_ca77800444dd,Caleigh,Randall,19,18,32,8,40,73,54,2,44,27,25,140,,,,,,,
lax_7be408a87515,Ireland,Brown,19,19,21,13,34,38,29,1,37,17,22,23,,,,,,,
lax_196124f1966d,Annie,Kipling,19,1,17,8,25,27,21,1,21,20,14,9,,,,,,,
lax_e34791efa509,Kayla,Reis,18,9,11,13,24,30,22,0,21,28,11,0,,,,,,,
lax_086cd412eacb,Lucy,Harrell,19,1,17,3,20,30,26,0,19,14,7,9,,,,,,,
lax_fb8b77ccea7d,Dani,Dahlinger,13,3,8,10,18,13,12,0,4,11,1,0,,,,,,,
lax_6e6a92fb7701,Elliana,Hillard,6,6,15,2,17,25,20,0,5,12,4,1,,,,,,,
lax_bde84d77db54,Megan,Bushart,14,0,6,5,11,14,9,0,14,11,8,19,,,,,,,
lax_8e0aff1a428a,Madison,Pyle,7,0,4,1,5,4,4,0,3,2,2,0,,,,,,,
lax_d072bdd1c2fe,Soren,Wierbicki,6,0,2,0,2,6,3,0,0,1,0,0,,,,,,,
lax_507e4390d5dc,Mya,Burgess,10,1,1,1,2,5,5,0,3,6,0,0,,,,,,,
lax_78c3c4b0a23c,Sophie,Lee,6,0,1,0,1,5,2,0,0,1,1,0,,,,,,,
lax_acaf9bd3452e,Abigayle,Agbay,11,1,0,0,0,0,0,0,4,2,2,0,,,,,,,
lax_fb87a184962b,Caroline,Curnutt,19,19,0,0,0,0,0,0,27,9,16,58,,,,,,,
lax_2c123c29472e,Ruby,Heuermann,19,13,0,0,0,0,0,0,11,10,6,2,,,,,,,
lax_be9ffb8660aa,Katie,Hicks,8,0,0,0,0,0,0,0,1,1,1,0,,,,,,,
lax_52862d75b5b7,Carly,Llewellyn,17,12,0,0,0,1,0,0,8,4,6,0,,,,,,,
lax_7f3cb949761a,Jillian,Paul,19,19,0,0,0,0,0,0,20,8,11,0,,,,,,,
lax_4716352d89ac,Riley,Putnam,10,0,0,0,0,4,4,0,1,1,0,2,,,,,,,
lax_559ed73172d9,Maggie,Rennick,15,6,0,0,0,0,0,0,14,2,7,0,,,,,,,
lax_69462c6cb3ce,Abigail,Sienkiewicz,6,0,0,0,0,0,0,0,2,1,0,0,,,,6,4.54,4,0.4
lax_f11b076feb77,Samantha,Smith,19,19,0,0,0,0,0,0,36,11,2,0,,,,187,10.58,118,0.387
lax_92c0fd7ec055,Jae,Vanderbeek,10,4,0,0,0,0,0,0,7,3,4,0,,,,,,,
lax_9a23f8fb02ff,Antonia,Martinez,17,17,50,17,67,102,85,2,38,36,20,40,,,,,,,
lax_eb864ddada67,Kelly,Hitchcock,8,8,15,4,19,49,33,1,31,27,8,69,,,,,,,
lax_a1e65f457cab,Jenny,Park,11,11,15,1,16,28,21,0,12,38,7,0,,,,,,,
lax_1494abd65580,Ava,Roll,16,16,10,6,16,42,31,1,24,55,19,33,,,,,,,
lax_757c60805932,Eliza,Baron,17,14,7,9,16,26,21,1,18,51,5,1,,,,,,,
lax_351a0c09ec0c,Elise,Wierzchon,17,17,6,1,7,20,18,0,40,42,29,14,,,,,,,
lax_9b0a6d722741,Isabelle,Niebler,16,16,3,3,6,11,8,0,27,39,22,2,,,,,,,
lax_c671f754256f,Ellie,Post,14,12,4,1,5,8,7,0,20,13,12,1,,,,,,,
lax_2c33756136b8,Victoria,Akirtava,17,15,2,2,4,12,7,0,9,21,4,1,,,,,,,
lax_c8987b43014b,Anastasiia,Nahirna,16,2,2,0,2,5,4,0,6,12,8,0,,,,,,,
lax_30b04dbe2a67,Iona,Pettigrew,16,15,1,0,1,4,3,0,14,15,5,0,,,,,,,
lax_b24de725899d,Samantha,Anderson,14,6,0,0,0,1,0,0,2,2,4,0,,,,9,18.0,4,0.308
lax_108cbe54b2ac,Samantha,Gargiulo,17,17,0,0,0,0,0,0,46,29,7,0,,,,188,11.56,174,0.481
lax_aa9f617de243,Aisha,Leatherwood,13,1,0,0,0,0,0,0,1,1,1,0,,,,,,,
